compensation_id,employee_id,effective_date,monthly_income,salary_band,percent_hike,bonus_amount,stock_option_level
8274,2733,2017-12-31,68792,Low,6.711848818,7335,2
8275,2734,2015-01-01,63828,Low,11.76476576,30968,3
8276,2734,2016-01-01,69209,Medium,8.43167169,13215,0
8277,2734,2016-12-31,73225,High,5.802727684,37338,0
8278,2734,2017-12-31,81811,Low,11.72669078,29639,3
8279,2735,2015-01-01,73468,Low,12.70786619,21400,1
8280,2735,2016-01-01,77483,High,5.46624145,27857,1
8281,2735,2016-12-31,84636,Medium,9.231752063,8536,3
8282,2735,2017-12-31,90187,Low,6.559479742,41617,1
8283,2736,2015-01-01,51598,Low,5.661185686,44927,2
8284,2736,2016-01-01,54442,Low,5.512700192,47956,0
8285,2736,2016-12-31,61531,High,13.02300494,43549,2
8286,2737,2015-01-01,30810,High,5.140924988,11158,0
8287,2737,2016-01-01,34278,Medium,11.25661121,7363,1
8288,2737,2016-12-31,38894,High,13.46741345,36215,0
8289,2738,2015-01-01,80021,Medium,10.71296664,30783,3
8290,2738,2016-01-01,88155,Low,10.16517013,12725,0
8291,2738,2016-12-31,93200,Medium,5.72363027,33227,2
8292,2738,2017-12-31,104308,High,11.91898619,18057,3
8293,2739,2015-01-01,60164,Medium,9.437802878,40265,2
8294,2739,2016-01-01,65907,Medium,9.545777648,41400,0
8295,2739,2016-12-31,72921,Low,10.64333417,46146,3
8296,2740,2015-01-01,71922,Low,14.19752238,24142,2
8297,2740,2016-01-01,76733,Low,6.689331742,24844,1
8298,2741,2015-01-01,81394,Low,13.98102454,14517,2
8299,2741,2016-01-01,86946,High,6.821994932,25908,3
8300,2742,2015-01-01,51803,Medium,14.41804139,48379,2
8301,2742,2016-01-01,57644,High,11.27661204,28040,0
8302,2742,2016-12-31,64374,High,11.67535725,47683,3
8303,2743,2015-01-01,43430,Low,9.136571766,17778,0
8304,2743,2016-01-01,49430,High,13.81724274,39590,2
8305,2743,2016-12-31,55179,High,11.63125845,7417,0
8306,2744,2015-01-01,67235,Medium,14.71481248,45573,3
8307,2744,2016-01-01,72482,Low,7.804888929,17135,3
8308,2745,2015-01-01,66721,High,9.294899366,12377,3
8309,2745,2016-01-01,70632,Low,5.862553342,11057,3
8310,2746,2015-01-01,31091,Low,11.31608877,28809,0
8311,2746,2016-01-01,34148,High,9.835193913,22161,1
8312,2746,2016-12-31,38267,High,12.0637785,42093,1
8313,2746,2017-12-31,41023,Low,7.203142984,44388,1
8314,2747,2015-01-01,34504,Low,10.35814949,17054,3
8315,2747,2016-01-01,39026,Low,13.10851284,32817,1
8316,2747,2016-12-31,41127,High,5.385114649,29427,0
8317,2748,2015-01-01,64088,High,10.81901543,47049,1
8318,2748,2016-01-01,69601,Medium,8.602412563,37148,3
8319,2748,2016-12-31,77651,High,11.56714713,32748,0
8320,2749,2015-01-01,54042,Medium,6.519429588,12895,1
8321,2749,2016-01-01,60085,High,11.18257296,27557,3
8322,2750,2015-01-01,30154,Medium,7.42703057,28987,3
8323,2750,2016-01-01,32404,Low,7.462409622,22262,2
8324,2751,2015-01-01,61920,High,13.768262,25197,1
8325,2751,2016-01-01,69081,Medium,11.56547142,34488,2
8326,2751,2016-12-31,76523,High,10.77348114,7857,2
8327,2751,2017-12-31,81673,Low,6.73084905,48818,3
8328,2752,2015-01-01,40523,Medium,13.15225235,41955,1
8329,2752,2016-01-01,43120,Low,6.41078223,36642,2
8330,2752,2016-12-31,48181,Medium,11.73924018,45073,1
8331,2753,2015-01-01,56258,Low,7.716927226,42451,3
8332,2753,2016-01-01,62053,Low,10.30161837,29940,2
8333,2753,2016-12-31,67785,Medium,9.23865857,16074,2
8334,2753,2017-12-31,71734,Medium,5.825827473,21426,3
8335,2754,2015-01-01,62653,Low,14.59037007,37908,2
8336,2754,2016-01-01,67366,High,7.523229192,25916,0
8337,2754,2016-12-31,76307,Low,13.27362314,18408,3
8338,2755,2015-01-01,37421,High,14.46386144,23066,2
8339,2755,2016-01-01,42613,High,13.87650322,10030,0
8340,2756,2015-01-01,48282,Medium,11.68143753,47067,3
8341,2756,2016-01-01,51727,High,7.136212189,7615,1
8342,2757,2015-01-01,85253,High,10.17556752,20106,2
8343,2757,2016-01-01,91410,Medium,7.223145125,32192,2
8344,2757,2016-12-31,97719,Low,6.901952225,31783,3
8345,2758,2015-01-01,40060,Medium,6.024794257,6555,3
8346,2758,2016-01-01,43316,High,8.129370859,34267,1
8347,2758,2016-12-31,47586,High,9.859220264,30152,1
8348,2759,2015-01-01,25733,Low,11.17279622,42317,2
8349,2759,2016-01-01,28366,Medium,10.23413513,47073,2
8350,2760,2015-01-01,54720,High,5.469616247,16533,2
8351,2760,2016-01-01,60854,High,11.21149683,43820,0
8352,2760,2016-12-31,69220,Low,13.74787258,31622,0
8353,2761,2015-01-01,61688,Medium,9.111062428,30207,0
8354,2761,2016-01-01,68197,High,10.55170548,28048,3
8355,2761,2016-12-31,76625,High,12.35914173,18510,3
8356,2761,2017-12-31,84274,Low,9.983171868,39985,3
8357,2762,2015-01-01,26400,High,11.21426711,21090,1
8358,2762,2016-01-01,28469,High,7.839411783,38226,2
8359,2763,2015-01-01,66461,Low,11.75783163,33462,3
8360,2763,2016-01-01,73080,High,9.960173746,26686,1
8361,2763,2016-12-31,79960,Medium,9.415121574,8532,3
8362,2764,2015-01-01,31229,High,10.54726555,29825,2
8363,2764,2016-01-01,33050,Low,5.831333309,14708,0
8364,2764,2016-12-31,35139,High,6.321373508,24271,3
8365,2765,2015-01-01,80998,High,7.811949529,34622,1
8366,2765,2016-01-01,92094,High,13.70009171,32038,1
8367,2765,2016-12-31,102424,Low,11.2172591,49516,3
8368,2766,2015-01-01,51915,Medium,13.78002665,37836,1
8369,2766,2016-01-01,57939,High,11.6048535,21942,1
8370,2766,2016-12-31,65749,Medium,13.48009271,47534,1
8371,2767,2015-01-01,64440,Low,13.99889776,35590,1
8372,2767,2016-01-01,68266,High,5.938328407,30826,0
8373,2767,2016-12-31,72872,Low,6.747248489,30226,2
8374,2768,2015-01-01,23289,High,6.675765951,11797,2
8375,2768,2016-01-01,25207,High,8.239362955,31924,3
8376,2768,2016-12-31,27611,High,9.538260883,6213,1
8377,2769,2015-01-01,41146,Low,10.2629792,7777,3
8378,2769,2016-01-01,43362,Low,5.38766033,34495,2
8379,2769,2016-12-31,49728,High,14.68213247,20924,3
8380,2770,2015-01-01,84812,Medium,10.91246967,26406,2
8381,2770,2016-01-01,89899,Medium,5.999096336,12921,1
8382,2770,2016-12-31,94916,Medium,5.581462483,27758,2
8383,2770,2017-12-31,102412,High,7.897567414,32225,1
8384,2771,2015-01-01,36307,High,7.774396545,10419,1
8385,2771,2016-01-01,39955,Medium,10.04840101,28003,0
8386,2771,2016-12-31,44375,High,11.06300279,14945,1
8387,2772,2015-01-01,40196,Medium,5.989662422,18965,1
8388,2772,2016-01-01,46018,Low,14.48447172,34841,1
8389,2773,2015-01-01,65671,Low,10.19529134,35422,0
8390,2773,2016-01-01,70951,Medium,8.040531263,36411,1
8391,2773,2016-12-31,77075,High,8.631773054,40057,3
8392,2774,2015-01-01,76050,High,10.62490145,41206,0
8393,2774,2016-01-01,85997,Low,13.0801214,31280,2
8394,2774,2016-12-31,97067,High,12.87266834,5133,1
8395,2775,2015-01-01,42655,High,7.205756751,48738,0
8396,2775,2016-01-01,45871,High,7.540374638,37430,0
8397,2775,2016-12-31,52575,Medium,14.61662124,35486,3
8398,2776,2015-01-01,52552,High,10.98599153,17455,3
8399,2776,2016-01-01,57238,Medium,8.91865901,7214,1
8400,2777,2015-01-01,37566,High,14.54916127,45004,0
8401,2777,2016-01-01,41427,High,10.27844864,29828,0
8402,2777,2016-12-31,43714,Medium,5.522114567,30216,2
8403,2777,2017-12-31,47562,Medium,8.803154261,24284,0
8404,2778,2015-01-01,58107,High,13.11837712,16380,3
8405,2778,2016-01-01,65958,Medium,13.51285909,6815,2
8406,2778,2016-12-31,72912,Medium,10.54331022,22779,3
8407,2779,2015-01-01,70076,Medium,7.15919673,21196,2
8408,2779,2016-01-01,78628,Medium,12.20449502,19954,3
8409,2779,2016-12-31,84232,Low,7.127612125,22694,1
8410,2780,2015-01-01,80681,Low,10.61866022,43545,2
8411,2780,2016-01-01,86611,Medium,7.350708965,47889,0
8412,2780,2016-12-31,95492,Medium,10.2543053,24834,2
8413,2781,2015-01-01,34993,Medium,11.65046139,16427,3
8414,2781,2016-01-01,37128,High,6.103583994,34982,0
8415,2782,2015-01-01,82613,Medium,9.932350535,28023,0
8416,2782,2016-01-01,92504,High,11.97283098,23059,1
8417,2783,2015-01-01,31937,Low,10.20893285,12578,2
8418,2783,2016-01-01,33545,Low,5.038021232,41369,2
8419,2784,2015-01-01,52709,Low,7.327475429,8465,2
8420,2784,2016-01-01,60165,High,14.14640811,27103,0
8421,2785,2015-01-01,30099,High,6.431330975,35354,1
8422,2785,2016-01-01,33427,High,11.05901137,12805,2
8423,2786,2015-01-01,66796,Low,8.941406259,46218,2
8424,2786,2016-01-01,72620,High,8.720339098,41140,2
8425,2786,2016-12-31,81395,Medium,12.08395114,38459,2
8426,2787,2015-01-01,85042,Medium,12.81935202,16590,0
8427,2787,2016-01-01,96151,Low,13.06324248,32623,3
8428,2788,2015-01-01,79898,Low,13.8233228,38422,0
8429,2788,2016-01-01,84935,High,6.305114177,17768,2
8430,2789,2015-01-01,46987,High,6.605529442,47371,3
8431,2789,2016-01-01,53812,High,14.5268008,29770,1
8432,2790,2015-01-01,23891,High,5.425717377,5455,1
8433,2790,2016-01-01,26996,Medium,13.00057157,14568,2
8434,2790,2016-12-31,28779,Low,6.606661359,35232,1
8435,2790,2017-12-31,30413,High,5.679931285,48150,0
8436,2791,2015-01-01,64396,High,9.518015401,12046,0
8437,2791,2016-01-01,72275,Low,12.2366668,42428,0
8438,2791,2016-12-31,77285,High,6.933165561,37984,0
8439,2791,2017-12-31,86486,Low,11.90653972,14020,1
8440,2792,2015-01-01,22514,Low,9.891286164,18692,0
8441,2792,2016-01-01,24980,High,10.95472186,36369,1
8442,2792,2016-12-31,27581,Medium,10.41517167,22462,2
8443,2793,2015-01-01,62491,High,9.114888237,35722,1
8444,2793,2016-01-01,65813,Medium,5.316803589,31785,3
8445,2793,2016-12-31,72183,High,9.680344891,46056,0
8446,2794,2015-01-01,68259,High,6.218571343,11241,2
8447,2794,2016-01-01,78452,High,14.93321923,48962,1
8448,2794,2016-12-31,83197,Medium,6.049088664,45261,2
8449,2795,2015-01-01,28106,Medium,11.17296011,16810,3
8450,2795,2016-01-01,29907,Low,6.410500372,10482,1
8451,2795,2016-12-31,31850,Medium,6.498480174,7224,0
8452,2796,2015-01-01,48092,Medium,10.38979459,43912,2
8453,2796,2016-01-01,54553,Medium,13.43473048,13328,0
8454,2796,2016-12-31,57617,High,5.618361667,31786,1
8455,2797,2015-01-01,47107,Low,13.28895164,32930,1
8456,2797,2016-01-01,52223,Low,10.86122421,45372,3
8457,2798,2015-01-01,61396,Medium,8.336448508,21158,3
8458,2798,2016-01-01,69267,High,12.82084081,8867,3
8459,2799,2015-01-01,64783,High,6.089409255,10162,1
8460,2799,2016-01-01,71303,Low,10.0657941,8014,3
8461,2800,2015-01-01,83386,Low,14.77401727,33244,1
8462,2800,2016-01-01,92110,Medium,10.46249734,32637,0
8463,2800,2016-12-31,102186,Medium,10.93933024,6176,1
8464,2801,2015-01-01,25939,Low,7.507881646,12978,2
8465,2801,2016-01-01,28794,Low,11.01021076,30527,1
8466,2801,2016-12-31,31365,Medium,8.930353437,43969,1
8467,2802,2015-01-01,84149,Medium,8.970681689,41014,1
8468,2802,2016-01-01,95435,Medium,13.41230599,33546,2
8469,2803,2015-01-01,57864,Medium,5.765362265,16754,0
8470,2803,2016-01-01,65549,High,13.28172396,38864,3
8471,2803,2016-12-31,73710,High,12.45127565,47145,3
8472,2803,2017-12-31,81334,Low,10.34435044,6446,3
8473,2804,2015-01-01,79626,Medium,11.93035091,19270,0
8474,2804,2016-01-01,90615,High,13.80102692,49946,0
8475,2804,2016-12-31,104094,Low,14.87516066,26307,0
8476,2805,2015-01-01,66909,Low,7.272555812,39154,2
8477,2805,2016-01-01,74585,Low,11.47286856,6173,1
8478,2805,2016-12-31,84288,Low,13.00982184,30014,1
8479,2805,2017-12-31,95173,High,12.91461512,30009,0
8480,2806,2015-01-01,66136,High,8.991743382,36084,0
8481,2806,2016-01-01,70165,Low,6.093206467,7756,1
8482,2807,2015-01-01,35679,Medium,10.52315575,26882,2
8483,2807,2016-01-01,40602,Low,13.79898556,14273,1
8484,2807,2016-12-31,43705,High,7.643665198,46159,1
8485,2807,2017-12-31,49185,High,12.53932872,7811,0
8486,2808,2015-01-01,45279,Low,5.282268741,42237,0
8487,2808,2016-01-01,49727,High,9.824358443,15859,1
8488,2809,2015-01-01,81863,Low,10.34351533,47327,0
8489,2809,2016-01-01,90013,Low,9.955772557,9803,1
8490,2809,2016-12-31,97720,Medium,8.562995775,35940,0
8491,2810,2015-01-01,86422,Medium,9.650430726,6392,0
8492,2810,2016-01-01,91693,High,6.09916396,15385,1
8493,2810,2016-12-31,98285,Low,7.189742715,8067,0
8494,2810,2017-12-31,112829,Low,14.79863514,27771,2
8495,2811,2015-01-01,84074,Low,9.339223764,41773,1
8496,2811,2016-01-01,91724,Medium,9.099481997,9446,0
8497,2811,2016-12-31,101091,High,10.21220108,20339,2
8498,2811,2017-12-31,108093,High,6.927355344,42187,0
8499,2812,2015-01-01,75116,Medium,5.383202777,41741,0
8500,2812,2016-01-01,79095,Medium,5.297855895,48487,2
8501,2812,2016-12-31,88407,High,11.77416932,44705,2
8502,2813,2015-01-01,49407,Medium,5.448290359,48101,2
8503,2813,2016-01-01,54149,High,9.599259007,32073,0
8504,2813,2016-12-31,59342,Low,9.591622179,42524,3
8505,2813,2017-12-31,66881,Medium,12.70514458,13018,0
8506,2814,2015-01-01,55989,Medium,11.21754833,20148,3
8507,2814,2016-01-01,59851,Low,6.898577746,6960,3
8508,2814,2016-12-31,65419,High,9.303265334,9569,1
8509,2815,2015-01-01,46534,Low,8.191943671,29964,0
8510,2815,2016-01-01,51594,Medium,10.8754377,30746,1
8511,2816,2015-01-01,45729,Low,14.66108225,28806,2
8512,2816,2016-01-01,49265,Low,7.73334681,26777,3
8513,2817,2015-01-01,27808,High,9.207560002,25474,1
8514,2817,2016-01-01,30708,High,10.43078122,20344,0
8515,2818,2015-01-01,26597,High,6.086046457,15277,1
8516,2818,2016-01-01,28816,High,8.343360917,45404,3
8517,2819,2015-01-01,61025,Medium,8.628650441,40220,1
8518,2819,2016-01-01,69016,Low,13.09608581,24458,3
8519,2819,2016-12-31,73143,Low,5.980778112,7091,0
8520,2819,2017-12-31,80222,Medium,9.678939602,47567,2
8521,2820,2015-01-01,62207,Low,7.947309364,41111,1
8522,2820,2016-01-01,69067,Medium,11.02843537,10748,1
8523,2821,2015-01-01,70672,High,6.207047566,35322,3
8524,2821,2016-01-01,80980,Medium,14.58692389,34371,3
8525,2821,2016-12-31,92768,Low,14.55783605,12424,3
8526,2822,2015-01-01,53777,Medium,14.96483547,32445,1
8527,2822,2016-01-01,57750,Low,7.389598559,38693,0
8528,2823,2015-01-01,45974,Low,5.229928977,20844,1
8529,2823,2016-01-01,49893,Medium,8.525731611,20233,0
8530,2823,2016-12-31,55878,Low,11.99767117,8705,2
8531,2823,2017-12-31,61132,High,9.40270895,43433,2
8532,2824,2015-01-01,62748,Low,10.7647188,11749,0
8533,2824,2016-01-01,69092,High,10.11165828,41057,2
8534,2824,2016-12-31,73684,Low,6.64644081,9798,2
8535,2825,2015-01-01,28492,Low,9.54286883,22274,2
8536,2825,2016-01-01,31333,High,9.972858571,25112,0
8537,2825,2016-12-31,33004,High,5.335934132,37154,1
8538,2826,2015-01-01,27385,Low,8.537249124,20963,2
8539,2826,2016-01-01,28908,Medium,5.562069919,48476,0
8540,2826,2016-12-31,30357,Low,5.015321048,21994,3
8541,2826,2017-12-31,33901,Medium,11.67563875,32971,1
8542,2827,2015-01-01,75924,Medium,9.87994456,38420,0
8543,2827,2016-01-01,86099,High,13.40191297,39729,1
8544,2827,2016-12-31,91023,High,5.719754177,19169,1
8545,2827,2017-12-31,96119,Medium,5.599075886,38599,2
8546,2828,2015-01-01,50216,Low,10.83962189,19019,2
8547,2828,2016-01-01,56412,High,12.33880709,13703,0
8548,2829,2015-01-01,66614,High,5.883407977,47731,0
8549,2829,2016-01-01,73128,High,9.779205147,12404,1
8550,2829,2016-12-31,78865,High,7.845230111,15980,2
8551,2829,2017-12-31,86089,Low,9.160288192,43800,1
8552,2830,2015-01-01,87106,Medium,11.06512655,22623,1
8553,2830,2016-01-01,98904,High,13.54471045,32808,2
8554,2830,2016-12-31,104969,Medium,6.133179533,39635,0
8555,2831,2015-01-01,78367,Low,14.32148218,27680,1
8556,2831,2016-01-01,84860,Medium,8.286060877,9959,1
8557,2832,2015-01-01,47691,Medium,9.421402577,29113,1
8558,2832,2016-01-01,51509,Medium,8.006943731,12226,0
8559,2832,2016-12-31,57549,High,11.7269463,21844,0
8560,2833,2015-01-01,80591,Low,7.189237789,35282,1
8561,2833,2016-01-01,90658,Low,12.49224622,15550,2
8562,2833,2016-12-31,99521,High,9.776516635,47522,0
8563,2834,2015-01-01,70500,Low,5.162304765,39225,1
8564,2834,2016-01-01,74797,High,6.096427143,33541,2
8565,2835,2015-01-01,55678,Medium,13.00908492,35699,3
8566,2835,2016-01-01,63579,Medium,14.19067358,38800,0
8567,2836,2015-01-01,43406,Medium,11.52349159,8033,3
8568,2836,2016-01-01,47471,High,9.365942377,15699,2
8569,2836,2016-12-31,54352,Medium,14.49699669,45715,2
8570,2836,2017-12-31,59560,Low,9.583455975,20930,2
8571,2837,2015-01-01,30515,Medium,9.714269159,35990,1
8572,2837,2016-01-01,32648,Medium,6.991900014,11021,3
8573,2837,2016-12-31,34453,Low,5.529658421,13945,3
8574,2837,2017-12-31,37531,High,8.93573969,42822,2
8575,2838,2015-01-01,76449,Medium,7.994418525,27836,1
8576,2838,2016-01-01,81029,Medium,5.991614825,32765,2
8577,2839,2015-01-01,44771,High,11.0629841,45308,2
8578,2839,2016-01-01,50125,High,11.96069416,7693,1
8579,2839,2016-12-31,55782,Low,11.28708662,45312,0
8580,2839,2017-12-31,59069,Low,5.893041762,28974,0
8581,2840,2015-01-01,72391,Medium,14.97466213,28975,3
8582,2840,2016-01-01,80633,Medium,11.3861862,37630,2
8583,2841,2015-01-01,75527,Medium,5.080435391,16324,3
8584,2841,2016-01-01,80007,Medium,5.932186917,41630,3
8585,2841,2016-12-31,89537,High,11.912093,40703,1
8586,2841,2017-12-31,102599,High,14.5888523,42009,3
8587,2842,2015-01-01,71554,Medium,6.860458562,33609,1
8588,2842,2016-01-01,77300,Medium,8.031688643,18010,2
8589,2842,2016-12-31,86770,Medium,12.25103811,19171,0
8590,2843,2015-01-01,53816,High,7.5425563,38055,0
8591,2843,2016-01-01,61171,Medium,13.66728516,24106,2
8592,2843,2016-12-31,70311,Medium,14.94178128,27483,1
8593,2844,2015-01-01,46412,High,12.49838678,16775,3
8594,2844,2016-01-01,49279,High,6.177689412,45051,0
8595,2844,2016-12-31,54803,Medium,11.21080241,43825,1
8596,2844,2017-12-31,58755,Low,7.212724129,9177,1
8597,2845,2015-01-01,74688,Medium,13.68295417,43647,1
8598,2845,2016-01-01,85511,High,14.49225285,24574,1
8599,2845,2016-12-31,90061,Medium,5.320987483,12854,0
8600,2845,2017-12-31,100477,Medium,11.56578571,11318,0
8601,2846,2015-01-01,44309,High,9.68886985,15509,0
8602,2846,2016-01-01,49863,Low,12.53544517,29317,0
8603,2847,2015-01-01,53278,Low,13.94804052,42504,2
8604,2847,2016-01-01,59658,High,11.97635311,7808,1
8605,2847,2016-12-31,65346,High,9.535718596,35902,0
8606,2848,2015-01-01,70455,Medium,10.09519637,18922,2
8607,2848,2016-01-01,76795,Low,8.999606437,39676,1
8608,2848,2016-12-31,83801,Low,9.124078715,29299,0
8609,2849,2015-01-01,70232,Low,5.170962853,46173,0
8610,2849,2016-01-01,77235,Medium,9.971350777,26826,2
8611,2849,2016-12-31,83078,Low,7.566263784,39574,2
8612,2849,2017-12-31,93209,Low,12.19561761,35262,2
8613,2850,2015-01-01,33136,Medium,14.77521165,8529,0
8614,2850,2016-01-01,35221,High,6.293078922,14627,2
8615,2850,2016-12-31,37177,Low,5.554502451,22248,2
8616,2850,2017-12-31,42469,Low,14.23639902,25642,3
8617,2851,2015-01-01,52775,Low,14.16389401,37708,1
8618,2851,2016-01-01,58787,Medium,11.39181285,41058,3
8619,2851,2016-12-31,65152,Medium,10.82839162,11231,0
8620,2852,2015-01-01,35965,Low,11.59689544,43825,3
8621,2852,2016-01-01,38130,Medium,6.020886725,15044,0
8622,2852,2016-12-31,42321,High,10.99325644,22193,1
8623,2852,2017-12-31,45618,Low,7.792366406,15294,1
8624,2853,2015-01-01,64513,Medium,11.44711009,14842,3
8625,2853,2016-01-01,69608,Medium,7.897715198,17543,3
8626,2854,2015-01-01,24176,Medium,12.50617504,25026,1
8627,2854,2016-01-01,26467,Medium,9.479101197,26323,2
8628,2854,2016-12-31,30338,Medium,14.62737868,31956,2
8629,2855,2015-01-01,55888,High,13.90419573,43830,0
8630,2855,2016-01-01,61027,High,9.19629815,26072,0
8631,2855,2016-12-31,69116,High,13.25520971,33864,3
8632,2855,2017-12-31,78290,Low,13.27354833,22181,1
8633,2856,2015-01-01,84711,Medium,10.21979491,29554,2
8634,2856,2016-01-01,93674,Medium,10.58096034,21616,2
8635,2856,2016-12-31,104432,Medium,11.48487296,32368,3
8636,2857,2015-01-01,70819,Medium,14.2869242,41987,3
8637,2857,2016-01-01,75041,High,5.962474313,29565,3
8638,2858,2015-01-01,35994,High,5.507005637,21793,2
8639,2858,2016-01-01,38615,Low,7.282448739,24607,3
8640,2858,2016-12-31,41444,Medium,7.326454609,45699,2
8641,2858,2017-12-31,46961,High,13.31207938,22969,3
8642,2859,2015-01-01,75355,Medium,14.27691409,33498,0
8643,2859,2016-01-01,83581,High,10.91727491,47475,1
8644,2859,2016-12-31,93167,Low,11.46981464,42675,1
8645,2860,2015-01-01,86270,High,10.81070237,28314,3
8646,2860,2016-01-01,96033,Low,11.31736584,7211,0
8647,2860,2016-12-31,108087,Low,12.55268242,30485,1
8648,2860,2017-12-31,122147,High,13.00850439,26710,1
8649,2861,2015-01-01,38812,Medium,9.495633273,27590,0
8650,2861,2016-01-01,43365,Medium,11.73252977,42688,1
8651,2862,2015-01-01,83345,Low,11.97986844,19760,2
8652,2862,2016-01-01,94121,Low,12.93038653,27413,3
8653,2862,2016-12-31,103327,Low,9.781250607,34155,0
8654,2862,2017-12-31,118238,Low,14.43158287,8403,2
8655,2863,2015-01-01,85316,Low,11.13834164,47904,3
8656,2863,2016-01-01,97764,High,14.59158042,14693,3
8657,2864,2015-01-01,55361,Medium,10.86018121,9286,2
8658,2864,2016-01-01,60661,Low,9.574118407,15266,0
8659,2865,2015-01-01,62979,Low,12.80550362,6840,3
8660,2865,2016-01-01,66577,Medium,5.714589297,17839,0
8661,2865,2016-12-31,75429,High,13.29684604,23858,2
8662,2865,2017-12-31,84756,High,12.36640528,49249,2
8663,2866,2015-01-01,25854,High,5.563356624,27318,2
8664,2866,2016-01-01,28096,Low,8.673843171,45409,3
8665,2867,2015-01-01,55885,Medium,14.26055663,37529,1
8666,2867,2016-01-01,61341,High,9.763561885,39646,2
8667,2867,2016-12-31,64567,Medium,5.260471436,28409,0
8668,2867,2017-12-31,73270,Medium,13.4796571,35948,1
8669,2868,2015-01-01,21393,Medium,6.077504689,41652,1
8670,2868,2016-01-01,22626,Low,5.765027902,25585,2
8671,2869,2015-01-01,79771,High,12.18553994,35816,0
8672,2869,2016-01-01,84527,Medium,5.962856211,27178,2
8673,2869,2016-12-31,96588,High,14.26910855,35660,3
8674,2870,2015-01-01,70861,Low,11.4382909,27496,1
8675,2870,2016-01-01,77587,Medium,9.493127829,20064,2
8676,2870,2016-12-31,88681,Medium,14.29955582,11066,3
8677,2870,2017-12-31,96176,High,8.451681577,37984,3
8678,2871,2015-01-01,58971,High,12.33096904,43381,3
8679,2871,2016-01-01,66190,High,12.24172637,20189,3
8680,2872,2015-01-01,51222,High,9.078754144,46582,1
8681,2872,2016-01-01,58387,High,13.988367,33221,1
8682,2872,2016-12-31,65673,Medium,12.47912109,20572,2
8683,2872,2017-12-31,75316,Low,14.68359282,29451,2
8684,2873,2015-01-01,74958,High,6.568657177,8897,2
8685,2873,2016-01-01,79437,Medium,5.976444771,27997,1
8686,2874,2015-01-01,74230,High,11.32083141,29498,3
8687,2874,2016-01-01,82384,High,10.98502754,28714,2
8688,2875,2015-01-01,55104,High,6.749089249,43789,3
8689,2875,2016-01-01,60764,Low,10.27241504,10933,3
8690,2875,2016-12-31,68300,Low,12.40340871,12065,3
8691,2876,2015-01-01,77465,High,13.57681583,22234,1
8692,2876,2016-01-01,86798,High,12.04810908,7425,0
8693,2876,2016-12-31,91848,High,5.81868738,43655,0
8694,2876,2017-12-31,97382,Medium,6.025942841,42302,0
8695,2877,2015-01-01,65802,High,14.66304939,7781,3
8696,2877,2016-01-01,70883,Medium,7.721854939,46450,3
8697,2878,2015-01-01,39805,Medium,10.22840299,36413,1
8698,2878,2016-01-01,42190,Medium,5.994004859,15998,0
8699,2878,2016-12-31,47734,High,13.14230991,46929,3
8700,2878,2017-12-31,52833,Low,10.68228032,23224,0
8701,2879,2015-01-01,47907,Low,14.11379662,41569,3
8702,2879,2016-01-01,54269,Medium,13.28080785,48118,1
8703,2879,2016-12-31,57053,High,5.131392273,48825,2
8704,2880,2015-01-01,61863,High,12.29254354,49707,1
8705,2880,2016-01-01,69330,Medium,12.07058297,43703,1
8706,2880,2016-12-31,73090,Low,5.424190494,37148,2
8707,2881,2015-01-01,62188,Low,10.70308404,32498,2
8708,2881,2016-01-01,69690,High,12.06410378,34458,0
8709,2882,2015-01-01,80638,Low,5.790376024,12375,0
8710,2882,2016-01-01,88799,High,10.12173083,47184,1
8711,2883,2015-01-01,73419,Low,11.20310544,36769,3
8712,2883,2016-01-01,82923,Low,12.94589473,41457,2
8713,2883,2016-12-31,88640,Medium,6.895459202,22284,1
8714,2884,2015-01-01,43561,Medium,7.932994301,40594,1
8715,2884,2016-01-01,49085,Medium,12.68300261,8586,1
8716,2885,2015-01-01,86078,Medium,10.2953308,47961,1
8717,2885,2016-01-01,96356,High,11.94135812,48876,3
8718,2886,2015-01-01,81013,High,7.849892535,39896,3
8719,2886,2016-01-01,89647,High,10.65791188,7807,2
8720,2886,2016-12-31,97862,High,9.164603612,47584,2
8721,2887,2015-01-01,64310,Medium,6.807504104,13760,1
8722,2887,2016-01-01,70807,Low,10.10403719,40340,3
8723,2887,2016-12-31,76026,High,7.372036354,31025,1
8724,2888,2015-01-01,63418,Medium,11.79046623,46053,1
8725,2888,2016-01-01,72138,Low,13.75017599,13505,3
8726,2889,2015-01-01,44012,Medium,7.584695799,30630,1
8727,2889,2016-01-01,46416,Medium,5.463257797,34754,1
8728,2889,2016-12-31,52502,Medium,13.1119012,11250,0
8729,2890,2015-01-01,83506,Medium,5.110292245,46152,0
8730,2890,2016-01-01,89465,Low,7.137016195,29934,1
8731,2891,2015-01-01,85968,Low,7.555051949,39331,2
8732,2891,2016-01-01,94401,High,9.810575219,19176,3
8733,2892,2015-01-01,55350,High,8.217712928,41439,1
8734,2892,2016-01-01,58578,High,5.833669845,6716,0
8735,2893,2015-01-01,49057,Low,13.65727331,23607,3
8736,2893,2016-01-01,53059,High,8.159342191,41644,3
8737,2893,2016-12-31,57682,High,8.714707416,22064,2
8738,2894,2015-01-01,29962,High,11.30653527,20309,1
