skill_id,employee_id,skill_name,skill_category,proficiency_level,training_completed,certification_flag
8345,2783,SQL,Technical,5,FALSE,TRUE
8346,2784,Power BI,Technical,3,TRUE,TRUE
8347,2784,Leadership,Soft,1,FALSE,TRUE
8348,2784,Communication,Soft,1,TRUE,FALSE
8349,2784,Python,Technical,5,FALSE,FALSE
8350,2785,Power BI,Technical,2,FALSE,FALSE
8351,2785,Communication,Soft,2,FALSE,FALSE
8352,2785,SQL,Technical,1,FALSE,FALSE
8353,2785,Excel,Technical,5,TRUE,FALSE
8354,2786,Communication,Soft,1,FALSE,TRUE
8355,2786,Leadership,Soft,1,FALSE,FALSE
8356,2786,Python,Technical,1,FALSE,FALSE
8357,2787,Power BI,Technical,5,TRUE,TRUE
8358,2787,SQL,Technical,4,FALSE,TRUE
8359,2787,Python,Technical,4,TRUE,FALSE
8360,2788,Power BI,Technical,2,FALSE,FALSE
8361,2788,Leadership,Soft,5,FALSE,TRUE
8362,2789,Communication,Soft,5,FALSE,TRUE
8363,2789,Python,Technical,4,TRUE,FALSE
8364,2790,Power BI,Technical,5,TRUE,FALSE
8365,2790,Python,Technical,3,TRUE,TRUE
8366,2791,Python,Technical,4,FALSE,FALSE
8367,2791,Communication,Soft,3,FALSE,TRUE
8368,2791,Excel,Technical,2,FALSE,TRUE
8369,2792,SQL,Technical,3,FALSE,TRUE
8370,2792,Python,Technical,3,TRUE,TRUE
8371,2793,Communication,Soft,1,TRUE,FALSE
8372,2793,Power BI,Technical,5,FALSE,FALSE
8373,2794,Communication,Soft,5,FALSE,TRUE
8374,2794,Python,Technical,1,TRUE,TRUE
8375,2794,SQL,Technical,3,FALSE,TRUE
8376,2795,Leadership,Soft,1,TRUE,FALSE
8377,2795,Power BI,Technical,1,TRUE,TRUE
8378,2795,Excel,Technical,4,TRUE,TRUE
8379,2796,Power BI,Technical,2,FALSE,FALSE
8380,2796,Leadership,Soft,1,TRUE,TRUE
8381,2796,Communication,Soft,2,TRUE,FALSE
8382,2797,Power BI,Technical,4,TRUE,FALSE
8383,2797,Leadership,Soft,5,TRUE,FALSE
8384,2798,SQL,Technical,4,FALSE,TRUE
8385,2798,Leadership,Soft,2,FALSE,TRUE
8386,2798,Python,Technical,1,TRUE,FALSE
8387,2798,Power BI,Technical,1,FALSE,TRUE
8388,2799,Leadership,Soft,2,TRUE,TRUE
8389,2799,Power BI,Technical,2,FALSE,TRUE
8390,2800,Python,Technical,5,TRUE,TRUE
8391,2800,Excel,Technical,3,TRUE,FALSE
8392,2800,Leadership,Soft,1,FALSE,TRUE
8393,2800,Power BI,Technical,4,FALSE,FALSE
8394,2801,SQL,Technical,1,FALSE,TRUE
8395,2801,Leadership,Soft,2,TRUE,FALSE
8396,2801,Excel,Technical,1,TRUE,FALSE
8397,2802,SQL,Technical,2,FALSE,FALSE
8398,2802,Communication,Soft,5,TRUE,TRUE
8399,2803,Python,Technical,5,FALSE,FALSE
8400,2803,Excel,Technical,3,FALSE,FALSE
8401,2803,Power BI,Technical,5,TRUE,FALSE
8402,2803,SQL,Technical,1,TRUE,FALSE
8403,2804,Leadership,Soft,5,TRUE,FALSE
8404,2804,SQL,Technical,4,FALSE,TRUE
8405,2805,Python,Technical,5,TRUE,TRUE
8406,2805,Power BI,Technical,2,TRUE,TRUE
8407,2805,Excel,Technical,5,TRUE,TRUE
8408,2806,Python,Technical,2,FALSE,FALSE
8409,2806,SQL,Technical,1,FALSE,FALSE
8410,2807,Leadership,Soft,3,FALSE,FALSE
8411,2807,Python,Technical,1,TRUE,TRUE
8412,2807,Excel,Technical,4,FALSE,FALSE
8413,2808,Power BI,Technical,5,TRUE,FALSE
8414,2808,Communication,Soft,5,FALSE,TRUE
8415,2808,Excel,Technical,4,FALSE,FALSE
8416,2809,Leadership,Soft,4,TRUE,TRUE
8417,2809,Power BI,Technical,3,FALSE,FALSE
8418,2809,Communication,Soft,5,TRUE,FALSE
8419,2809,SQL,Technical,1,TRUE,TRUE
8420,2810,Leadership,Soft,2,TRUE,TRUE
8421,2810,SQL,Technical,1,FALSE,FALSE
8422,2811,Excel,Technical,1,TRUE,FALSE
8423,2811,SQL,Technical,5,TRUE,FALSE
8424,2811,Power BI,Technical,1,TRUE,TRUE
8425,2811,Leadership,Soft,1,FALSE,TRUE
8426,2812,Excel,Technical,1,TRUE,TRUE
8427,2812,Python,Technical,4,FALSE,FALSE
8428,2812,Leadership,Soft,5,TRUE,FALSE
8429,2813,Communication,Soft,1,FALSE,TRUE
8430,2813,Power BI,Technical,1,TRUE,TRUE
8431,2813,Python,Technical,5,FALSE,FALSE
8432,2814,Communication,Soft,1,FALSE,TRUE
8433,2814,Power BI,Technical,1,FALSE,TRUE
8434,2814,Excel,Technical,1,TRUE,FALSE
8435,2815,Python,Technical,5,TRUE,FALSE
8436,2815,Communication,Soft,1,TRUE,FALSE
8437,2815,Excel,Technical,1,FALSE,TRUE
8438,2815,SQL,Technical,4,TRUE,FALSE
8439,2816,SQL,Technical,4,FALSE,TRUE
8440,2816,Power BI,Technical,5,TRUE,TRUE
8441,2817,Python,Technical,5,TRUE,FALSE
8442,2817,Communication,Soft,2,TRUE,TRUE
8443,2818,Python,Technical,5,TRUE,TRUE
8444,2818,Power BI,Technical,3,TRUE,FALSE
8445,2819,Python,Technical,2,TRUE,FALSE
8446,2819,Communication,Soft,3,TRUE,TRUE
8447,2819,Power BI,Technical,2,TRUE,TRUE
8448,2820,SQL,Technical,3,TRUE,FALSE
8449,2820,Communication,Soft,3,TRUE,TRUE
8450,2821,Leadership,Soft,1,TRUE,FALSE
8451,2821,Excel,Technical,1,TRUE,FALSE
8452,2821,Python,Technical,3,TRUE,TRUE
8453,2822,SQL,Technical,2,TRUE,FALSE
8454,2822,Excel,Technical,4,FALSE,FALSE
8455,2822,Power BI,Technical,5,TRUE,FALSE
8456,2822,Python,Technical,1,FALSE,FALSE
8457,2823,Power BI,Technical,1,TRUE,TRUE
8458,2823,Python,Technical,3,TRUE,TRUE
8459,2823,Excel,Technical,2,TRUE,FALSE
8460,2823,Communication,Soft,3,TRUE,TRUE
8461,2824,Communication,Soft,2,FALSE,TRUE
8462,2824,Power BI,Technical,5,FALSE,FALSE
8463,2825,Leadership,Soft,1,FALSE,FALSE
8464,2825,Excel,Technical,2,TRUE,TRUE
8465,2826,Leadership,Soft,1,TRUE,TRUE
8466,2826,Python,Technical,4,FALSE,FALSE
8467,2827,Excel,Technical,5,TRUE,TRUE
8468,2827,Communication,Soft,3,FALSE,FALSE
8469,2827,SQL,Technical,2,TRUE,TRUE
8470,2827,Leadership,Soft,3,FALSE,FALSE
8471,2828,Leadership,Soft,4,TRUE,FALSE
8472,2828,Power BI,Technical,4,TRUE,FALSE
8473,2828,SQL,Technical,3,FALSE,FALSE
8474,2829,Communication,Soft,1,TRUE,FALSE
8475,2829,Excel,Technical,1,FALSE,TRUE
8476,2829,SQL,Technical,2,TRUE,FALSE
8477,2829,Power BI,Technical,1,TRUE,TRUE
8478,2830,Excel,Technical,2,TRUE,FALSE
8479,2830,Python,Technical,4,FALSE,TRUE
8480,2830,SQL,Technical,1,TRUE,FALSE
8481,2831,Leadership,Soft,2,TRUE,FALSE
8482,2831,SQL,Technical,4,FALSE,FALSE
8483,2831,Python,Technical,5,FALSE,FALSE
8484,2831,Power BI,Technical,4,TRUE,FALSE
8485,2832,Communication,Soft,3,TRUE,TRUE
8486,2832,Leadership,Soft,3,FALSE,TRUE
8487,2832,Power BI,Technical,2,FALSE,FALSE
8488,2832,SQL,Technical,3,TRUE,TRUE
8489,2833,Communication,Soft,3,FALSE,TRUE
8490,2833,Leadership,Soft,2,TRUE,FALSE
8491,2833,SQL,Technical,5,TRUE,FALSE
8492,2834,SQL,Technical,3,TRUE,TRUE
8493,2834,Leadership,Soft,5,FALSE,FALSE
8494,2834,Communication,Soft,1,FALSE,TRUE
8495,2835,Python,Technical,1,TRUE,FALSE
8496,2835,Communication,Soft,1,FALSE,TRUE
8497,2835,Excel,Technical,3,FALSE,TRUE
8498,2836,Power BI,Technical,5,FALSE,TRUE
8499,2836,SQL,Technical,2,TRUE,FALSE
8500,2837,Communication,Soft,5,TRUE,TRUE
8501,2837,Python,Technical,5,FALSE,TRUE
8502,2837,Excel,Technical,1,TRUE,TRUE
8503,2837,Leadership,Soft,4,TRUE,FALSE
8504,2838,Python,Technical,3,FALSE,FALSE
8505,2838,SQL,Technical,5,TRUE,FALSE
8506,2839,Power BI,Technical,3,FALSE,TRUE
8507,2839,Python,Technical,1,FALSE,TRUE
8508,2839,SQL,Technical,4,FALSE,TRUE
8509,2840,SQL,Technical,2,FALSE,FALSE
8510,2840,Communication,Soft,1,TRUE,FALSE
8511,2840,Leadership,Soft,2,FALSE,FALSE
8512,2841,SQL,Technical,1,TRUE,TRUE
8513,2841,Leadership,Soft,4,FALSE,FALSE
8514,2841,Power BI,Technical,3,TRUE,TRUE
8515,2842,SQL,Technical,5,TRUE,FALSE
8516,2842,Communication,Soft,4,FALSE,FALSE
8517,2842,Python,Technical,1,TRUE,FALSE
8518,2842,Power BI,Technical,3,TRUE,TRUE
8519,2843,SQL,Technical,1,FALSE,TRUE
8520,2843,Leadership,Soft,2,FALSE,FALSE
8521,2844,SQL,Technical,3,FALSE,FALSE
8522,2844,Communication,Soft,3,TRUE,FALSE
8523,2844,Leadership,Soft,3,FALSE,FALSE
8524,2844,Python,Technical,5,TRUE,FALSE
8525,2845,Power BI,Technical,4,TRUE,FALSE
8526,2845,Leadership,Soft,3,FALSE,TRUE
8527,2846,Communication,Soft,1,FALSE,FALSE
8528,2846,Power BI,Technical,3,TRUE,FALSE
8529,2847,Leadership,Soft,4,TRUE,FALSE
8530,2847,Excel,Technical,3,FALSE,FALSE
8531,2847,Power BI,Technical,4,TRUE,TRUE
8532,2848,Excel,Technical,2,FALSE,FALSE
8533,2848,Communication,Soft,2,FALSE,TRUE
8534,2848,Power BI,Technical,1,TRUE,TRUE
8535,2849,Python,Technical,3,TRUE,FALSE
8536,2849,Power BI,Technical,3,FALSE,TRUE
8537,2849,SQL,Technical,4,FALSE,FALSE
8538,2849,Communication,Soft,2,FALSE,FALSE
8539,2850,Communication,Soft,1,FALSE,FALSE
8540,2850,Power BI,Technical,4,FALSE,FALSE
8541,2850,Excel,Technical,1,TRUE,FALSE
8542,2850,Python,Technical,1,TRUE,FALSE
8543,2851,Python,Technical,1,FALSE,TRUE
8544,2851,SQL,Technical,5,FALSE,TRUE
8545,2851,Communication,Soft,2,FALSE,FALSE
8546,2852,SQL,Technical,1,FALSE,TRUE
8547,2852,Excel,Technical,4,FALSE,TRUE
8548,2852,Communication,Soft,4,FALSE,FALSE
8549,2853,Power BI,Technical,5,FALSE,FALSE
8550,2853,Communication,Soft,1,TRUE,FALSE
8551,2853,Leadership,Soft,3,FALSE,FALSE
8552,2854,SQL,Technical,2,TRUE,FALSE
8553,2854,Excel,Technical,4,FALSE,FALSE
8554,2854,Communication,Soft,3,FALSE,FALSE
8555,2855,Python,Technical,3,FALSE,TRUE
8556,2855,Power BI,Technical,3,TRUE,FALSE
8557,2855,Leadership,Soft,2,TRUE,FALSE
8558,2856,Excel,Technical,4,TRUE,TRUE
8559,2856,Python,Technical,3,FALSE,FALSE
8560,2856,Leadership,Soft,5,TRUE,TRUE
8561,2856,SQL,Technical,4,TRUE,TRUE
8562,2857,Communication,Soft,3,TRUE,FALSE
8563,2857,Excel,Technical,3,FALSE,TRUE
8564,2857,Python,Technical,2,TRUE,FALSE
8565,2857,Power BI,Technical,3,FALSE,FALSE
8566,2858,Power BI,Technical,4,TRUE,FALSE
8567,2858,SQL,Technical,5,FALSE,FALSE
8568,2858,Excel,Technical,4,FALSE,TRUE
8569,2858,Python,Technical,5,TRUE,TRUE
8570,2859,Communication,Soft,3,TRUE,FALSE
8571,2859,Python,Technical,1,FALSE,TRUE
8572,2859,Leadership,Soft,3,TRUE,TRUE
8573,2860,Python,Technical,4,TRUE,TRUE
8574,2860,Power BI,Technical,3,TRUE,FALSE
8575,2861,Power BI,Technical,4,FALSE,TRUE
8576,2861,Leadership,Soft,1,FALSE,TRUE
8577,2861,SQL,Technical,4,FALSE,TRUE
8578,2862,Communication,Soft,5,TRUE,TRUE
8579,2862,SQL,Technical,4,TRUE,TRUE
8580,2862,Python,Technical,2,TRUE,FALSE
8581,2862,Excel,Technical,3,FALSE,TRUE
8582,2863,Python,Technical,2,TRUE,FALSE
8583,2863,Leadership,Soft,2,FALSE,TRUE
8584,2864,Python,Technical,3,FALSE,FALSE
8585,2864,Power BI,Technical,2,TRUE,FALSE
8586,2864,Communication,Soft,5,FALSE,TRUE
8587,2864,Excel,Technical,4,TRUE,TRUE
8588,2865,SQL,Technical,5,FALSE,FALSE
8589,2865,Power BI,Technical,4,TRUE,FALSE
8590,2865,Excel,Technical,2,FALSE,FALSE
8591,2866,Excel,Technical,3,FALSE,TRUE
8592,2866,Power BI,Technical,5,FALSE,TRUE
8593,2866,Python,Technical,4,TRUE,TRUE
8594,2867,Communication,Soft,4,FALSE,FALSE
8595,2867,Python,Technical,4,FALSE,FALSE
8596,2868,Communication,Soft,5,FALSE,TRUE
8597,2868,SQL,Technical,1,FALSE,FALSE
8598,2868,Power BI,Technical,1,FALSE,TRUE
8599,2869,Python,Technical,4,TRUE,FALSE
8600,2869,Power BI,Technical,4,TRUE,TRUE
8601,2870,Communication,Soft,3,FALSE,FALSE
8602,2870,Leadership,Soft,1,FALSE,FALSE
8603,2870,Excel,Technical,1,FALSE,TRUE
8604,2870,SQL,Technical,4,TRUE,TRUE
8605,2871,Python,Technical,3,FALSE,TRUE
8606,2871,SQL,Technical,1,TRUE,FALSE
8607,2871,Leadership,Soft,1,FALSE,TRUE
8608,2872,Leadership,Soft,2,FALSE,TRUE
8609,2872,Power BI,Technical,3,TRUE,TRUE
8610,2872,SQL,Technical,4,TRUE,FALSE
8611,2873,Leadership,Soft,5,FALSE,FALSE
8612,2873,SQL,Technical,3,FALSE,FALSE
8613,2873,Communication,Soft,5,TRUE,FALSE
8614,2873,Python,Technical,4,TRUE,FALSE
8615,2874,SQL,Technical,5,FALSE,FALSE
8616,2874,Leadership,Soft,1,TRUE,TRUE
8617,2874,Communication,Soft,4,FALSE,TRUE
8618,2874,Python,Technical,1,FALSE,TRUE
8619,2875,Python,Technical,4,FALSE,TRUE
8620,2875,Communication,Soft,5,TRUE,TRUE
8621,2875,Power BI,Technical,2,TRUE,TRUE
8622,2875,Leadership,Soft,1,TRUE,FALSE
8623,2876,Leadership,Soft,3,TRUE,FALSE
8624,2876,Python,Technical,2,FALSE,FALSE
8625,2877,Leadership,Soft,3,FALSE,FALSE
8626,2877,Power BI,Technical,1,TRUE,FALSE
8627,2877,Communication,Soft,1,TRUE,TRUE
8628,2878,SQL,Technical,5,TRUE,TRUE
8629,2878,Communication,Soft,2,TRUE,TRUE
8630,2878,Power BI,Technical,3,TRUE,TRUE
8631,2879,SQL,Technical,1,TRUE,TRUE
8632,2879,Leadership,Soft,2,TRUE,TRUE
8633,2879,Excel,Technical,1,FALSE,FALSE
8634,2880,Power BI,Technical,3,FALSE,TRUE
8635,2880,SQL,Technical,2,TRUE,FALSE
8636,2880,Communication,Soft,5,FALSE,FALSE
8637,2881,Python,Technical,3,TRUE,TRUE
8638,2881,SQL,Technical,3,FALSE,TRUE
8639,2882,Power BI,Technical,4,TRUE,FALSE
8640,2882,SQL,Technical,2,FALSE,TRUE
8641,2882,Python,Technical,1,FALSE,FALSE
8642,2882,Excel,Technical,2,TRUE,FALSE
8643,2883,Communication,Soft,1,TRUE,FALSE
8644,2883,Power BI,Technical,5,TRUE,TRUE
8645,2883,Leadership,Soft,5,TRUE,FALSE
8646,2883,Python,Technical,4,TRUE,TRUE
8647,2884,SQL,Technical,2,TRUE,FALSE
8648,2884,Power BI,Technical,4,FALSE,FALSE
8649,2885,Communication,Soft,5,TRUE,TRUE
8650,2885,Python,Technical,2,FALSE,FALSE
8651,2885,SQL,Technical,3,TRUE,TRUE
8652,2885,Power BI,Technical,5,TRUE,TRUE
8653,2886,Communication,Soft,5,TRUE,TRUE
8654,2886,Leadership,Soft,3,TRUE,FALSE
8655,2886,SQL,Technical,5,FALSE,TRUE
8656,2886,Python,Technical,4,FALSE,TRUE
8657,2887,Power BI,Technical,2,FALSE,TRUE
8658,2887,SQL,Technical,3,FALSE,TRUE
8659,2887,Communication,Soft,4,FALSE,FALSE
8660,2887,Leadership,Soft,3,FALSE,TRUE
8661,2888,SQL,Technical,4,FALSE,FALSE
8662,2888,Excel,Technical,4,TRUE,FALSE
8663,2888,Python,Technical,3,TRUE,FALSE
8664,2889,Leadership,Soft,3,TRUE,TRUE
8665,2889,Communication,Soft,4,TRUE,FALSE
8666,2889,Python,Technical,5,TRUE,FALSE
8667,2890,SQL,Technical,1,TRUE,FALSE
8668,2890,Power BI,Technical,4,FALSE,FALSE
8669,2891,Leadership,Soft,1,TRUE,FALSE
8670,2891,Excel,Technical,5,TRUE,FALSE
8671,2892,Power BI,Technical,3,TRUE,TRUE
8672,2892,SQL,Technical,4,TRUE,FALSE
8673,2892,Excel,Technical,2,FALSE,TRUE
8674,2892,Python,Technical,2,TRUE,TRUE
8675,2893,Excel,Technical,3,FALSE,TRUE
8676,2893,Python,Technical,4,FALSE,FALSE
8677,2893,Leadership,Soft,3,TRUE,TRUE
8678,2894,SQL,Technical,4,FALSE,TRUE
8679,2894,Leadership,Soft,5,TRUE,TRUE
8680,2894,Excel,Technical,5,TRUE,TRUE
8681,2894,Power BI,Technical,3,FALSE,FALSE
8682,2895,Communication,Soft,1,TRUE,FALSE
8683,2895,SQL,Technical,3,FALSE,FALSE
8684,2895,Python,Technical,5,FALSE,TRUE
8685,2896,Leadership,Soft,3,TRUE,TRUE
8686,2896,Power BI,Technical,4,TRUE,FALSE
8687,2896,Python,Technical,3,TRUE,FALSE
8688,2897,Communication,Soft,1,TRUE,TRUE
8689,2897,Python,Technical,4,FALSE,TRUE
8690,2897,Excel,Technical,3,TRUE,FALSE
8691,2897,Leadership,Soft,3,TRUE,TRUE
8692,2898,Python,Technical,4,TRUE,FALSE
8693,2898,SQL,Technical,5,FALSE,FALSE
8694,2898,Leadership,Soft,2,FALSE,TRUE
8695,2899,Power BI,Technical,4,FALSE,FALSE
8696,2899,SQL,Technical,3,TRUE,TRUE
8697,2899,Leadership,Soft,5,TRUE,TRUE
8698,2900,Python,Technical,3,FALSE,FALSE
8699,2900,Leadership,Soft,4,FALSE,TRUE
8700,2900,Power BI,Technical,2,FALSE,FALSE
8701,2900,Excel,Technical,5,TRUE,FALSE
8702,2901,Excel,Technical,1,TRUE,FALSE
8703,2901,Leadership,Soft,1,FALSE,FALSE
8704,2901,Python,Technical,1,TRUE,TRUE
8705,2902,Leadership,Soft,1,TRUE,TRUE
8706,2902,Python,Technical,2,FALSE,TRUE
8707,2903,Excel,Technical,2,FALSE,FALSE
8708,2903,Python,Technical,1,FALSE,FALSE
8709,2903,Leadership,Soft,2,FALSE,TRUE
8710,2903,SQL,Technical,4,FALSE,FALSE
8711,2904,SQL,Technical,4,TRUE,TRUE
8712,2904,Leadership,Soft,3,TRUE,FALSE
8713,2904,Power BI,Technical,3,TRUE,FALSE
8714,2905,Python,Technical,2,TRUE,FALSE
8715,2905,Communication,Soft,3,FALSE,FALSE
8716,2905,Power BI,Technical,2,TRUE,TRUE
8717,2906,Leadership,Soft,2,FALSE,TRUE
8718,2906,SQL,Technical,3,TRUE,TRUE
8719,2907,Leadership,Soft,3,FALSE,TRUE
8720,2907,Python,Technical,1,TRUE,TRUE
8721,2907,SQL,Technical,5,FALSE,FALSE
8722,2908,Communication,Soft,2,FALSE,TRUE
8723,2908,Python,Technical,4,FALSE,FALSE
8724,2908,SQL,Technical,4,FALSE,FALSE
8725,2908,Power BI,Technical,3,FALSE,TRUE
8726,2909,Leadership,Soft,3,FALSE,TRUE
8727,2909,Python,Technical,1,TRUE,FALSE
8728,2909,Communication,Soft,2,FALSE,TRUE
8729,2909,Excel,Technical,3,FALSE,FALSE
8730,2910,Power BI,Technical,5,TRUE,TRUE
8731,2910,SQL,Technical,1,TRUE,TRUE
8732,2910,Communication,Soft,1,TRUE,TRUE
8733,2910,Excel,Technical,1,TRUE,FALSE
8734,2911,SQL,Technical,2,FALSE,TRUE
8735,2911,Excel,Technical,4,TRUE,TRUE
8736,2912,SQL,Technical,5,FALSE,FALSE
8737,2912,Python,Technical,3,TRUE,TRUE
8738,2913,Communication,Soft,1,FALSE,TRUE
8739,2913,Power BI,Technical,5,TRUE,FALSE
8740,2914,Leadership,Soft,1,FALSE,FALSE
8741,2914,SQL,Technical,4,FALSE,TRUE
8742,2914,Excel,Technical,1,TRUE,FALSE
8743,2914,Communication,Soft,1,FALSE,FALSE
8744,2915,Communication,Soft,2,TRUE,FALSE
8745,2915,Leadership,Soft,5,FALSE,FALSE
8746,2916,Python,Technical,5,TRUE,FALSE
8747,2916,SQL,Technical,4,TRUE,TRUE
8748,2916,Communication,Soft,2,TRUE,TRUE
8749,2917,Excel,Technical,2,TRUE,FALSE
8750,2917,Communication,Soft,1,TRUE,FALSE
8751,2917,Python,Technical,4,TRUE,TRUE
8752,2917,SQL,Technical,4,FALSE,TRUE
8753,2918,SQL,Technical,2,FALSE,TRUE
8754,2918,Communication,Soft,2,FALSE,FALSE
8755,2919,Power BI,Technical,4,FALSE,TRUE
8756,2919,SQL,Technical,5,FALSE,TRUE
8757,2919,Excel,Technical,5,FALSE,TRUE
8758,2919,Communication,Soft,5,TRUE,FALSE
8759,2920,Python,Technical,2,TRUE,FALSE
8760,2920,Communication,Soft,5,FALSE,FALSE
8761,2921,Communication,Soft,5,TRUE,FALSE
8762,2921,Python,Technical,4,FALSE,TRUE
8763,2922,Leadership,Soft,2,TRUE,FALSE
8764,2922,Power BI,Technical,2,FALSE,TRUE
8765,2922,Python,Technical,4,FALSE,TRUE
8766,2923,Power BI,Technical,1,TRUE,TRUE
8767,2923,Leadership,Soft,1,FALSE,FALSE
8768,2923,Excel,Technical,2,TRUE,TRUE
8769,2924,SQL,Technical,2,TRUE,FALSE
8770,2924,Communication,Soft,1,TRUE,FALSE
8771,2924,Python,Technical,4,TRUE,TRUE
8772,2924,Leadership,Soft,3,TRUE,TRUE
8773,2925,Python,Technical,1,FALSE,FALSE
8774,2925,Leadership,Soft,3,TRUE,TRUE
8775,2926,Excel,Technical,3,FALSE,TRUE
8776,2926,SQL,Technical,1,FALSE,FALSE
8777,2927,Power BI,Technical,4,TRUE,FALSE
8778,2927,Python,Technical,1,FALSE,TRUE
8779,2928,Power BI,Technical,2,TRUE,FALSE
8780,2928,Leadership,Soft,5,FALSE,TRUE
8781,2928,Python,Technical,2,TRUE,FALSE
8782,2929,Communication,Soft,4,FALSE,TRUE
8783,2929,Leadership,Soft,1,TRUE,TRUE
8784,2929,SQL,Technical,1,FALSE,FALSE
8785,2929,Python,Technical,4,TRUE,TRUE
8786,2930,Excel,Technical,1,FALSE,FALSE
8787,2930,Power BI,Technical,2,FALSE,FALSE
8788,2930,Leadership,Soft,5,FALSE,TRUE
8789,2930,Python,Technical,2,TRUE,TRUE
8790,2931,Python,Technical,3,FALSE,FALSE
8791,2931,Leadership,Soft,1,FALSE,FALSE
8792,2932,Leadership,Soft,5,TRUE,TRUE
8793,2932,SQL,Technical,2,FALSE,FALSE
8794,2932,Communication,Soft,1,TRUE,FALSE
8795,2933,SQL,Technical,1,TRUE,TRUE
8796,2933,Excel,Technical,2,TRUE,FALSE
8797,2933,Power BI,Technical,3,FALSE,TRUE
8798,2934,Python,Technical,4,FALSE,FALSE
8799,2934,Power BI,Technical,1,FALSE,FALSE
8800,2934,SQL,Technical,3,TRUE,TRUE
8801,2934,Excel,Technical,4,FALSE,FALSE
8802,2935,Power BI,Technical,2,TRUE,FALSE
8803,2935,Leadership,Soft,2,TRUE,TRUE
8804,2935,Communication,Soft,3,FALSE,FALSE
8805,2935,Python,Technical,5,TRUE,FALSE
8806,2936,Leadership,Soft,5,FALSE,FALSE
8807,2936,Power BI,Technical,2,TRUE,FALSE
8808,2937,Leadership,Soft,3,TRUE,TRUE
8809,2937,Excel,Technical,2,TRUE,TRUE
8810,2937,Power BI,Technical,5,TRUE,TRUE
8811,2937,Communication,Soft,5,FALSE,FALSE
8812,2938,Python,Technical,1,TRUE,TRUE
8813,2938,Communication,Soft,2,TRUE,FALSE
8814,2939,Communication,Soft,1,TRUE,FALSE
8815,2939,SQL,Technical,2,TRUE,FALSE
8816,2939,Excel,Technical,4,FALSE,FALSE
8817,2939,Power BI,Technical,2,TRUE,TRUE
8818,2940,SQL,Technical,5,FALSE,FALSE
8819,2940,Python,Technical,1,TRUE,FALSE
8820,2941,Excel,Technical,1,TRUE,TRUE
8821,2941,Communication,Soft,4,TRUE,TRUE
8822,2941,Power BI,Technical,5,TRUE,FALSE
8823,2941,SQL,Technical,2,TRUE,FALSE
8824,2942,Communication,Soft,1,FALSE,TRUE
8825,2942,Excel,Technical,4,TRUE,FALSE
8826,2942,Python,Technical,5,TRUE,FALSE
8827,2942,Leadership,Soft,5,TRUE,TRUE
8828,2943,Power BI,Technical,1,TRUE,FALSE
8829,2943,Communication,Soft,4,TRUE,FALSE
8830,2943,Leadership,Soft,3,FALSE,TRUE
8831,2943,Python,Technical,4,TRUE,FALSE
8832,2944,Excel,Technical,2,FALSE,FALSE
8833,2944,SQL,Technical,1,TRUE,FALSE
8834,2945,Leadership,Soft,3,FALSE,TRUE
8835,2945,Python,Technical,2,TRUE,FALSE
8836,2946,SQL,Technical,5,FALSE,TRUE
8837,2946,Leadership,Soft,4,TRUE,FALSE
8838,2946,Communication,Soft,5,TRUE,FALSE
8839,2946,Power BI,Technical,2,TRUE,FALSE
8840,2947,SQL,Technical,4,TRUE,FALSE
8841,2947,Python,Technical,3,TRUE,TRUE
8842,2947,Leadership,Soft,3,FALSE,FALSE
8843,2948,Python,Technical,5,FALSE,FALSE
8844,2948,SQL,Technical,4,FALSE,FALSE
8845,2949,Communication,Soft,2,FALSE,TRUE
8846,2949,Leadership,Soft,3,FALSE,FALSE
8847,2950,Communication,Soft,4,TRUE,TRUE
8848,2950,Power BI,Technical,5,FALSE,TRUE
8849,2951,SQL,Technical,5,TRUE,FALSE
8850,2951,Excel,Technical,1,FALSE,TRUE
8851,2951,Communication,Soft,4,TRUE,FALSE
8852,2951,Power BI,Technical,1,TRUE,TRUE
8853,2952,Communication,Soft,3,TRUE,FALSE
8854,2952,Leadership,Soft,4,FALSE,TRUE
8855,2952,Python,Technical,3,FALSE,TRUE
8856,2952,Power BI,Technical,4,TRUE,FALSE
8857,2953,Excel,Technical,1,FALSE,FALSE
8858,2953,Python,Technical,1,TRUE,TRUE
8859,2954,SQL,Technical,3,TRUE,FALSE
8860,2954,Power BI,Technical,2,FALSE,FALSE
8861,2954,Excel,Technical,4,FALSE,TRUE
8862,2954,Python,Technical,3,FALSE,TRUE
8863,2955,Leadership,Soft,5,TRUE,TRUE
8864,2955,Communication,Soft,5,FALSE,FALSE
8865,2955,Excel,Technical,1,TRUE,TRUE
8866,2956,Leadership,Soft,5,TRUE,TRUE
8867,2956,Excel,Technical,2,FALSE,TRUE
8868,2956,SQL,Technical,5,FALSE,TRUE
8869,2956,Communication,Soft,2,FALSE,FALSE
8870,2957,Communication,Soft,1,TRUE,TRUE
8871,2957,Python,Technical,5,FALSE,FALSE
8872,2957,Leadership,Soft,5,TRUE,FALSE
8873,2957,Excel,Technical,3,TRUE,TRUE
8874,2958,Python,Technical,2,TRUE,FALSE
8875,2958,Leadership,Soft,4,FALSE,FALSE
8876,2958,Communication,Soft,3,TRUE,TRUE
8877,2958,Power BI,Technical,4,FALSE,FALSE
