attrition_id,employee_id,attrition_flag,attrition_date,attrition_reason,exit_interview_score,rehire_eligible
812,1514,TRUE,1/4/2018 2:37,Career Growth,4,FALSE
813,1169,TRUE,9/9/2020 20:14,Career Growth,1,TRUE
814,1593,TRUE,10/26/2020 17:28,Salary,1,FALSE
815,3461,TRUE,9/5/2027 11:57,Work-Life Balance,2,TRUE
816,3166,TRUE,12/3/2015 23:43,Salary,4,TRUE
817,2285,TRUE,4/11/2011 5:07,Manager Issues,1,TRUE
818,3576,TRUE,5/28/2024 8:02,Salary,2,FALSE
819,4871,TRUE,12/15/2015 20:44,Manager Issues,1,TRUE
820,2306,TRUE,7/17/2022 10:13,Salary,2,FALSE
821,953,TRUE,1/7/2026 20:10,Salary,3,TRUE
822,4943,TRUE,4/27/2019 0:55,Career Growth,1,FALSE
823,3054,TRUE,7/27/2024 11:54,Salary,4,TRUE
824,4560,TRUE,12/14/2018 3:08,Career Growth,4,FALSE
825,2686,TRUE,5/20/2021 12:21,Work-Life Balance,5,FALSE
826,1490,TRUE,6/23/2026 18:45,Salary,3,TRUE
827,928,TRUE,11/7/2020 10:29,Career Growth,3,TRUE
828,1210,TRUE,9/20/2014 20:51,Manager Issues,1,FALSE
829,3974,TRUE,7/29/2025 12:00,Career Growth,2,TRUE
830,3546,TRUE,1/26/2015 14:32,Manager Issues,5,TRUE
831,4362,TRUE,10/21/2021 18:10,Salary,3,TRUE
832,1922,TRUE,1/15/2018 15:51,Work-Life Balance,3,FALSE
833,352,TRUE,6/18/2022 1:47,Salary,4,FALSE
834,4899,TRUE,6/24/2019 10:03,Salary,4,TRUE
835,3394,TRUE,5/20/2026 19:32,Career Growth,2,TRUE
836,2722,TRUE,8/14/2016 8:07,Manager Issues,1,FALSE
837,4982,TRUE,8/3/2025 19:42,Work-Life Balance,2,TRUE
838,719,TRUE,10/7/2026 23:53,Manager Issues,1,TRUE
839,2703,TRUE,2/14/2015 12:07,Work-Life Balance,5,FALSE
840,2723,TRUE,11/16/2022 16:24,Salary,3,TRUE
841,4562,TRUE,8/21/2020 22:43,Career Growth,2,FALSE
842,309,TRUE,5/25/2018 10:31,Manager Issues,1,TRUE
843,1676,TRUE,7/4/2018 2:06,Salary,5,FALSE
844,834,TRUE,11/18/2022 18:17,Salary,2,FALSE
845,367,TRUE,7/15/2018 14:21,Career Growth,3,TRUE
846,4507,TRUE,3/10/2025 15:50,Manager Issues,5,FALSE
847,2079,TRUE,1/20/2013 15:17,Salary,4,TRUE
848,4039,TRUE,6/30/2012 16:17,Career Growth,3,FALSE
849,4847,TRUE,12/2/2020 8:52,Work-Life Balance,4,FALSE
850,4480,TRUE,1/12/2017 8:56,Salary,5,TRUE
851,1747,TRUE,8/20/2022 17:26,Work-Life Balance,5,TRUE
852,20,TRUE,6/20/2026 5:05,Salary,4,FALSE
853,1323,TRUE,2/2/2019 10:57,Career Growth,1,TRUE
854,3568,TRUE,2/29/2020 20:54,Work-Life Balance,5,FALSE
855,2522,TRUE,9/4/2016 8:13,Career Growth,2,FALSE
856,219,TRUE,4/29/2015 20:20,Manager Issues,2,FALSE
857,1488,TRUE,2/1/2020 18:59,Salary,5,TRUE
858,439,TRUE,5/7/2024 4:28,Manager Issues,4,FALSE
859,4175,TRUE,10/13/2023 4:28,Manager Issues,4,TRUE
860,2751,TRUE,8/8/2011 17:28,Work-Life Balance,3,FALSE
861,3289,TRUE,1/1/2024 18:01,Salary,4,FALSE
862,3434,TRUE,8/2/2025 15:54,Manager Issues,1,TRUE
863,2526,TRUE,1/24/2024 23:24,Salary,1,TRUE
864,4651,TRUE,9/6/2015 16:35,Career Growth,2,TRUE
865,3689,TRUE,11/22/2026 20:36,Work-Life Balance,5,FALSE
866,2764,TRUE,9/28/2014 23:50,Manager Issues,2,FALSE
867,803,TRUE,2/22/2016 1:19,Career Growth,5,TRUE
868,2998,TRUE,10/12/2017 14:17,Career Growth,2,TRUE
869,2229,TRUE,2/7/2027 2:05,Work-Life Balance,5,TRUE
870,4786,TRUE,9/24/2020 9:25,Career Growth,5,FALSE
871,2078,TRUE,2/11/2026 21:28,Career Growth,2,FALSE
872,583,TRUE,12/8/2023 22:44,Manager Issues,3,FALSE
873,204,TRUE,1/6/2023 9:06,Career Growth,1,TRUE
874,4347,TRUE,4/18/2021 21:26,Work-Life Balance,4,FALSE
875,3479,TRUE,6/11/2013 9:10,Career Growth,1,TRUE
876,2930,TRUE,8/15/2024 18:43,Salary,4,TRUE
877,3086,TRUE,3/6/2022 9:28,Career Growth,5,TRUE
878,1019,TRUE,8/7/2026 1:34,Career Growth,2,FALSE
879,1584,TRUE,6/6/2016 8:18,Career Growth,2,FALSE
880,1033,TRUE,11/24/2014 5:10,Career Growth,4,FALSE
881,1719,TRUE,8/22/2017 19:49,Manager Issues,2,TRUE
882,1282,TRUE,11/4/2023 21:16,Manager Issues,2,FALSE
883,2499,TRUE,3/28/2025 22:10,Salary,2,FALSE
884,3351,TRUE,4/1/2017 17:05,Manager Issues,1,TRUE
885,518,TRUE,8/4/2018 17:25,Work-Life Balance,2,TRUE
886,1748,TRUE,6/6/2016 3:04,Manager Issues,3,TRUE
887,4653,TRUE,1/21/2024 10:11,Manager Issues,4,FALSE
888,3733,TRUE,12/23/2017 10:00,Manager Issues,1,TRUE
889,669,TRUE,5/4/2026 12:11,Work-Life Balance,1,TRUE
890,4060,TRUE,12/29/2017 4:22,Salary,5,FALSE
891,3027,TRUE,11/23/2021 12:52,Career Growth,5,TRUE
892,4933,TRUE,2/15/2023 18:51,Work-Life Balance,2,TRUE
893,3287,TRUE,5/12/2013 13:06,Work-Life Balance,1,FALSE
894,2651,TRUE,6/24/2016 4:25,Manager Issues,1,TRUE
895,4454,TRUE,9/11/2017 10:50,Manager Issues,2,FALSE
896,3193,TRUE,5/5/2020 11:31,Salary,4,TRUE
897,2125,TRUE,6/19/2017 7:49,Manager Issues,1,FALSE
898,3376,TRUE,3/18/2012 5:19,Work-Life Balance,5,TRUE
899,3393,TRUE,10/27/2017 18:41,Manager Issues,2,TRUE
900,3486,TRUE,1/24/2020 7:49,Manager Issues,1,FALSE
901,760,TRUE,8/9/2023 8:19,Salary,5,FALSE
902,3380,TRUE,4/7/2015 21:53,Work-Life Balance,3,FALSE
903,4441,TRUE,5/25/2012 15:35,Work-Life Balance,1,TRUE
904,2527,TRUE,2/18/2027 7:07,Career Growth,2,TRUE
905,4859,TRUE,1/18/2014 7:41,Career Growth,5,TRUE
906,908,TRUE,11/11/2025 18:42,Salary,1,FALSE
907,2684,TRUE,7/28/2023 13:30,Work-Life Balance,5,TRUE
908,215,TRUE,8/9/2024 13:03,Work-Life Balance,2,FALSE
909,3332,TRUE,1/4/2015 10:27,Manager Issues,1,TRUE
910,4459,TRUE,4/9/2017 6:40,Salary,2,FALSE
911,694,TRUE,6/11/2026 9:26,Salary,4,FALSE
912,1504,TRUE,3/4/2014 15:04,Career Growth,1,FALSE
913,2415,TRUE,3/4/2020 12:52,Career Growth,1,FALSE
914,2119,TRUE,1/30/2018 22:27,Manager Issues,5,TRUE
915,3859,TRUE,3/5/2022 4:02,Career Growth,1,FALSE
916,2463,TRUE,10/8/2021 4:32,Salary,4,TRUE
917,3636,TRUE,4/13/2025 8:30,Salary,5,TRUE
918,4106,TRUE,9/13/2018 19:16,Career Growth,5,FALSE
919,4479,TRUE,10/12/2018 19:13,Manager Issues,3,FALSE
920,197,TRUE,2/28/2018 8:11,Manager Issues,1,TRUE
921,4668,TRUE,8/13/2016 21:29,Career Growth,3,TRUE
922,1544,TRUE,4/6/2019 23:15,Work-Life Balance,4,TRUE
923,1331,TRUE,10/15/2013 4:44,Work-Life Balance,1,FALSE
924,880,TRUE,2/2/2018 18:05,Career Growth,3,TRUE
925,4503,TRUE,5/19/2015 22:06,Manager Issues,3,TRUE
926,3502,TRUE,9/1/2021 10:25,Career Growth,5,TRUE
927,3895,TRUE,1/13/2018 22:10,Career Growth,3,TRUE
928,4991,TRUE,6/26/2018 13:42,Salary,3,TRUE
929,888,TRUE,1/20/2024 9:12,Manager Issues,1,TRUE
930,1346,TRUE,5/9/2015 22:39,Manager Issues,1,FALSE
931,69,TRUE,12/30/2022 4:11,Manager Issues,5,FALSE
932,4211,TRUE,12/10/2024 13:42,Career Growth,1,FALSE
933,1816,TRUE,10/1/2012 19:17,Work-Life Balance,4,FALSE
934,569,TRUE,5/14/2016 23:02,Career Growth,5,FALSE
935,2168,TRUE,8/14/2016 21:49,Manager Issues,4,TRUE
936,97,TRUE,6/6/2020 19:11,Salary,1,FALSE
937,4182,TRUE,7/8/2017 0:20,Manager Issues,1,TRUE
938,3354,TRUE,4/24/2020 7:39,Manager Issues,5,FALSE
939,140,TRUE,11/29/2021 8:13,Manager Issues,3,FALSE
940,4955,TRUE,11/18/2021 20:19,Career Growth,2,FALSE
941,2603,TRUE,2/7/2013 22:12,Work-Life Balance,2,FALSE
942,4024,TRUE,10/7/2024 4:08,Salary,1,TRUE
943,4773,TRUE,2/22/2016 12:46,Salary,4,TRUE
944,1607,TRUE,8/24/2015 14:04,Work-Life Balance,5,FALSE
945,1630,TRUE,5/6/2018 18:55,Work-Life Balance,3,TRUE
946,1540,TRUE,8/3/2020 22:33,Work-Life Balance,1,FALSE
947,1695,TRUE,6/19/2020 19:35,Salary,4,TRUE
948,2060,TRUE,7/2/2020 2:11,Salary,1,FALSE
949,464,TRUE,10/6/2016 3:55,Manager Issues,2,TRUE
950,2331,TRUE,6/5/2022 17:02,Career Growth,1,TRUE
951,3044,TRUE,11/1/2015 7:15,Career Growth,4,FALSE
952,4735,TRUE,9/1/2014 23:00,Career Growth,2,FALSE
953,595,TRUE,6/11/2016 18:02,Salary,1,TRUE
954,3815,TRUE,3/13/2026 14:53,Work-Life Balance,2,TRUE
955,626,TRUE,10/30/2023 14:39,Salary,5,FALSE
956,451,TRUE,3/4/2015 0:06,Salary,4,FALSE
957,1500,TRUE,3/22/2018 7:10,Salary,4,FALSE
958,2457,TRUE,9/13/2013 14:22,Salary,5,FALSE
959,4723,TRUE,10/11/2013 22:12,Career Growth,4,TRUE
960,2985,TRUE,11/2/2017 23:45,Manager Issues,4,TRUE
961,1570,TRUE,2/3/2017 5:42,Work-Life Balance,1,FALSE
962,1035,TRUE,4/15/2021 3:17,Salary,3,TRUE
963,3519,TRUE,8/19/2024 9:10,Work-Life Balance,1,FALSE
964,1558,TRUE,11/26/2019 6:49,Work-Life Balance,5,TRUE
965,3625,TRUE,10/10/2020 9:31,Salary,5,TRUE
966,4665,TRUE,8/28/2021 17:34,Manager Issues,3,TRUE
967,151,TRUE,4/26/2018 2:41,Manager Issues,1,TRUE
968,1421,TRUE,1/9/2017 21:13,Career Growth,1,FALSE
969,2012,TRUE,7/9/2024 12:33,Career Growth,1,FALSE
970,2687,TRUE,1/19/2025 19:52,Manager Issues,2,TRUE
971,1787,TRUE,7/10/2024 10:05,Salary,2,TRUE
972,89,TRUE,7/8/2017 2:40,Career Growth,1,FALSE
973,458,TRUE,7/22/2013 8:10,Salary,2,FALSE
974,1306,TRUE,11/30/2023 0:41,Salary,1,FALSE
975,2926,TRUE,10/3/2014 13:49,Salary,5,TRUE
976,3271,TRUE,3/13/2018 19:55,Salary,1,FALSE
977,3228,TRUE,12/13/2022 4:57,Work-Life Balance,2,FALSE
978,1989,TRUE,9/21/2015 11:44,Work-Life Balance,3,FALSE
979,3755,TRUE,1/25/2020 11:14,Salary,5,TRUE
980,3647,TRUE,1/18/2024 0:36,Manager Issues,4,TRUE
981,832,TRUE,9/29/2018 15:41,Work-Life Balance,3,FALSE
982,240,TRUE,3/21/2022 20:40,Salary,3,FALSE
983,4682,TRUE,9/27/2014 15:54,Salary,4,TRUE
984,3023,TRUE,2/1/2023 23:25,Career Growth,5,TRUE
985,3149,TRUE,8/5/2020 2:12,Career Growth,4,TRUE
986,1947,TRUE,3/17/2015 13:45,Career Growth,5,FALSE
987,2776,TRUE,2/6/2025 0:13,Work-Life Balance,5,FALSE
988,193,TRUE,10/17/2016 13:04,Work-Life Balance,5,TRUE
989,4850,TRUE,10/3/2014 23:57,Career Growth,3,FALSE
990,4940,TRUE,10/16/2011 1:38,Career Growth,5,TRUE
991,945,TRUE,11/30/2022 4:21,Salary,4,TRUE
992,1269,TRUE,7/14/2022 4:16,Manager Issues,3,TRUE
993,4232,TRUE,2/13/2020 19:14,Career Growth,5,FALSE
994,2308,TRUE,11/14/2023 1:30,Salary,2,FALSE
995,4425,TRUE,9/21/2023 1:27,Work-Life Balance,2,FALSE
996,4712,TRUE,2/3/2016 19:42,Career Growth,5,TRUE
997,2314,TRUE,12/20/2026 18:38,Work-Life Balance,2,TRUE
998,3215,TRUE,3/11/2018 18:44,Salary,1,FALSE
999,2733,TRUE,6/13/2015 15:14,Career Growth,3,TRUE
1000,1927,TRUE,7/1/2016 14:40,Work-Life Balance,1,TRUE
1001,4228,TRUE,6/10/2015 8:44,Salary,3,FALSE
1002,4677,TRUE,8/22/2015 0:13,Career Growth,4,TRUE
1003,801,TRUE,2/9/2014 13:25,Manager Issues,2,FALSE
1004,3672,TRUE,4/5/2018 7:07,Manager Issues,2,FALSE
1005,4194,TRUE,10/10/2020 16:04,Career Growth,2,FALSE
1006,2969,TRUE,2/22/2020 4:41,Career Growth,5,TRUE
1007,4794,TRUE,4/14/2020 6:26,Salary,3,FALSE
1008,4369,TRUE,8/14/2013 18:16,Work-Life Balance,5,FALSE
1009,2777,TRUE,10/13/2024 16:54,Work-Life Balance,2,TRUE
1010,2971,TRUE,3/8/2016 12:55,Career Growth,4,FALSE
1011,3868,TRUE,7/18/2014 23:36,Manager Issues,2,FALSE
1012,1744,TRUE,10/13/2022 0:25,Work-Life Balance,5,TRUE
1013,3949,TRUE,8/16/2021 17:29,Career Growth,2,TRUE
1014,3803,TRUE,6/3/2018 16:07,Work-Life Balance,1,FALSE
1015,2025,TRUE,1/26/2013 0:52,Salary,1,FALSE
1016,2275,TRUE,7/1/2017 20:29,Career Growth,5,TRUE
1017,100,TRUE,6/6/2014 7:18,Manager Issues,1,FALSE
1018,4922,TRUE,6/11/2015 10:37,Manager Issues,3,TRUE
1019,3408,TRUE,4/10/2014 23:12,Salary,3,TRUE
1020,4246,TRUE,11/23/2020 5:35,Salary,5,FALSE
1021,4620,TRUE,3/1/2024 4:23,Manager Issues,1,FALSE
1022,4917,TRUE,8/31/2016 12:15,Manager Issues,3,FALSE
1023,192,TRUE,6/16/2021 13:11,Salary,1,TRUE
1024,4697,TRUE,1/1/2021 0:32,Manager Issues,2,FALSE
1025,1785,TRUE,5/15/2013 23:42,Manager Issues,1,TRUE
1026,1533,TRUE,12/12/2024 15:31,Work-Life Balance,1,FALSE
1027,2835,TRUE,8/10/2014 3:27,Manager Issues,5,TRUE
1028,4445,TRUE,1/10/2019 15:06,Salary,2,TRUE
1029,4916,TRUE,5/26/2018 22:19,Work-Life Balance,3,TRUE
1030,1599,TRUE,12/29/2019 9:07,Work-Life Balance,3,TRUE
1031,1780,TRUE,1/25/2017 9:59,Manager Issues,1,TRUE
1032,4901,TRUE,11/8/2023 2:58,Work-Life Balance,4,TRUE
1033,2575,TRUE,3/16/2025 2:20,Career Growth,4,FALSE
1034,3399,TRUE,6/15/2017 21:49,Salary,3,TRUE
1035,3976,TRUE,7/9/2012 8:18,Salary,1,TRUE
1036,3771,TRUE,6/21/2016 9:37,Manager Issues,1,FALSE
1037,167,TRUE,5/1/2015 9:38,Manager Issues,2,FALSE
1038,1752,TRUE,6/20/2020 6:34,Salary,5,TRUE
1039,1480,TRUE,10/11/2024 4:02,Salary,4,TRUE
1040,1025,TRUE,9/9/2017 6:37,Manager Issues,1,TRUE
1041,1789,TRUE,2/26/2015 21:59,Salary,3,FALSE
1042,2265,TRUE,4/24/2014 13:53,Manager Issues,4,TRUE
1043,2474,TRUE,11/9/2018 18:15,Work-Life Balance,5,TRUE
1044,1823,TRUE,4/1/2014 1:21,Career Growth,1,TRUE
1045,1221,TRUE,12/10/2012 21:18,Career Growth,4,TRUE
1046,1667,TRUE,4/19/2018 14:02,Career Growth,1,FALSE
1047,2961,TRUE,8/27/2012 18:03,Work-Life Balance,5,FALSE
1048,153,TRUE,4/19/2022 8:10,Manager Issues,2,TRUE
1049,2535,TRUE,5/22/2026 20:25,Manager Issues,4,FALSE
1050,4689,TRUE,4/16/2023 4:50,Manager Issues,5,TRUE
1051,1979,TRUE,11/7/2023 15:07,Salary,2,TRUE
1052,1470,TRUE,3/16/2021 4:25,Career Growth,2,FALSE
1053,2808,TRUE,12/25/2012 21:01,Manager Issues,5,TRUE
1054,2513,TRUE,3/20/2020 13:18,Manager Issues,3,FALSE
1055,2944,TRUE,3/15/2021 7:29,Work-Life Balance,5,FALSE
1056,2981,TRUE,8/30/2016 1:50,Manager Issues,1,TRUE
1057,4823,TRUE,2/9/2014 6:11,Career Growth,3,FALSE
1058,3018,TRUE,12/7/2017 6:09,Manager Issues,2,FALSE
1059,1567,TRUE,10/26/2013 1:48,Work-Life Balance,4,FALSE
1060,32,TRUE,1/20/2024 5:55,Career Growth,2,FALSE
1061,938,TRUE,8/11/2016 12:21,Salary,4,TRUE
1062,1216,TRUE,6/9/2017 2:39,Manager Issues,4,TRUE
1063,1938,TRUE,6/4/2024 12:26,Manager Issues,5,FALSE
1064,1130,TRUE,11/16/2017 17:59,Manager Issues,5,FALSE
1065,310,TRUE,12/31/2021 11:39,Manager Issues,2,FALSE
1066,4902,TRUE,7/6/2022 16:18,Work-Life Balance,5,FALSE
1067,2169,TRUE,8/9/2016 18:29,Work-Life Balance,2,FALSE
1068,3114,TRUE,4/1/2020 0:47,Career Growth,5,FALSE
1069,496,TRUE,3/10/2027 12:00,Work-Life Balance,5,FALSE
1070,206,TRUE,10/25/2015 2:51,Manager Issues,4,TRUE
1071,2674,TRUE,10/4/2019 0:13,Career Growth,3,TRUE
1072,3358,TRUE,12/28/2017 9:27,Salary,5,TRUE
1073,3831,TRUE,12/23/2012 3:19,Career Growth,5,TRUE
1074,306,TRUE,3/25/2012 19:02,Manager Issues,2,TRUE
1075,3794,TRUE,4/7/2025 18:29,Manager Issues,4,FALSE
1076,2202,TRUE,9/28/2020 10:58,Salary,4,FALSE
1077,1062,TRUE,3/8/2022 8:55,Manager Issues,3,FALSE
1078,844,TRUE,12/8/2015 9:32,Career Growth,3,TRUE
1079,3873,TRUE,4/11/2019 0:53,Work-Life Balance,3,TRUE
1080,2252,TRUE,7/29/2023 15:53,Work-Life Balance,5,FALSE
1081,212,TRUE,10/11/2017 18:03,Career Growth,2,FALSE
1082,3998,TRUE,10/13/2013 9:05,Career Growth,1,TRUE
1083,680,TRUE,1/21/2025 13:03,Career Growth,2,TRUE
1084,566,TRUE,10/7/2019 14:52,Salary,4,FALSE
1085,3291,TRUE,4/28/2022 18:20,Work-Life Balance,3,FALSE
1086,4355,TRUE,7/30/2017 15:05,Salary,1,FALSE
1087,681,TRUE,3/9/2014 6:28,Salary,4,TRUE
1088,181,TRUE,11/28/2021 23:08,Manager Issues,3,FALSE
1089,4280,TRUE,11/4/2018 4:11,Work-Life Balance,1,FALSE
1090,2496,TRUE,8/2/2015 0:47,Salary,2,TRUE
1091,2317,TRUE,7/4/2019 9:45,Career Growth,4,TRUE
1092,4274,TRUE,6/7/2020 15:34,Career Growth,5,FALSE
1093,279,TRUE,11/29/2011 11:09,Career Growth,1,TRUE
1094,3684,TRUE,3/11/2016 6:38,Manager Issues,1,FALSE
1095,4763,TRUE,4/9/2026 3:07,Salary,2,TRUE
1096,433,TRUE,2/15/2014 4:40,Work-Life Balance,2,FALSE
1097,290,TRUE,3/30/2025 11:19,Work-Life Balance,4,FALSE
1098,1028,TRUE,10/14/2016 0:37,Manager Issues,5,TRUE
1099,536,TRUE,2/6/2022 0:08,Career Growth,3,FALSE
1100,3632,TRUE,9/5/2027 11:43,Career Growth,1,FALSE
1101,189,TRUE,8/22/2020 5:06,Salary,1,TRUE
1102,2175,TRUE,10/21/2011 15:50,Work-Life Balance,4,TRUE
1103,3916,TRUE,12/13/2015 4:03,Work-Life Balance,3,TRUE
1104,1863,TRUE,6/2/2017 5:09,Career Growth,3,TRUE
1105,271,TRUE,4/26/2024 2:10,Career Growth,3,TRUE
1106,1729,TRUE,1/17/2020 21:20,Work-Life Balance,4,TRUE
1107,4076,TRUE,6/2/2015 22:25,Work-Life Balance,1,TRUE
1108,2158,TRUE,6/17/2023 3:22,Work-Life Balance,2,TRUE
1109,3932,TRUE,4/8/2018 10:42,Salary,1,FALSE
1110,112,TRUE,1/2/2021 14:10,Salary,2,FALSE
1111,2385,TRUE,12/24/2021 22:13,Career Growth,2,TRUE
1112,221,TRUE,4/30/2020 4:36,Manager Issues,4,TRUE
1113,628,TRUE,4/12/2017 8:01,Career Growth,3,FALSE
1114,1182,TRUE,9/23/2018 8:44,Work-Life Balance,4,TRUE
1115,3382,TRUE,3/9/2015 14:17,Manager Issues,2,FALSE
1116,2423,TRUE,5/7/2018 18:41,Salary,1,FALSE
1117,791,TRUE,8/5/2024 8:42,Career Growth,2,TRUE
1118,4276,TRUE,7/22/2020 7:53,Salary,4,FALSE
1119,462,TRUE,2/10/2017 15:42,Manager Issues,1,FALSE
1120,4403,TRUE,7/1/2013 0:31,Salary,3,TRUE
1121,552,TRUE,5/19/2023 23:03,Work-Life Balance,4,FALSE
1122,3130,TRUE,3/27/2020 22:36,Work-Life Balance,5,FALSE
1123,1445,TRUE,9/27/2022 18:45,Salary,2,FALSE
1124,199,TRUE,9/17/2022 12:00,Career Growth,3,FALSE
1125,2590,TRUE,3/23/2021 19:03,Work-Life Balance,3,FALSE
1126,403,TRUE,9/14/2020 11:11,Manager Issues,1,TRUE
1127,3960,TRUE,5/16/2017 3:33,Career Growth,4,TRUE
1128,4190,TRUE,8/8/2022 14:13,Salary,2,FALSE
1129,4764,TRUE,6/20/2026 4:17,Manager Issues,5,FALSE
1130,2096,TRUE,4/8/2022 0:00,Salary,2,TRUE
1131,2901,TRUE,12/4/2020 20:42,Career Growth,4,TRUE
1132,4463,TRUE,5/4/2013 18:18,Work-Life Balance,3,TRUE
1133,651,TRUE,1/11/2020 14:16,Work-Life Balance,5,FALSE
1134,709,TRUE,7/29/2023 6:35,Work-Life Balance,1,TRUE
1135,1481,TRUE,3/13/2022 2:45,Work-Life Balance,4,TRUE
1136,4415,TRUE,5/16/2020 4:46,Manager Issues,2,TRUE
1137,3066,TRUE,6/11/2015 16:32,Manager Issues,4,FALSE
1138,2396,TRUE,7/10/2014 17:00,Career Growth,1,FALSE
1139,1770,TRUE,1/23/2019 1:06,Career Growth,2,TRUE
1140,315,TRUE,5/6/2024 2:16,Career Growth,5,FALSE
1141,3762,TRUE,4/8/2022 1:56,Salary,2,TRUE
1142,4910,TRUE,9/4/2015 18:45,Work-Life Balance,2,TRUE
1143,114,TRUE,9/13/2020 8:12,Work-Life Balance,1,FALSE
1144,961,TRUE,4/17/2024 2:38,Career Growth,2,FALSE
1145,2911,TRUE,7/23/2020 13:06,Career Growth,4,TRUE
1146,3406,TRUE,11/21/2016 16:08,Manager Issues,3,FALSE
1147,1624,TRUE,10/19/2019 3:42,Work-Life Balance,1,FALSE
1148,3323,TRUE,3/5/2014 16:29,Work-Life Balance,1,FALSE
1149,5000,TRUE,3/26/2022 6:41,Work-Life Balance,1,FALSE
1150,1819,TRUE,9/18/2021 7:38,Manager Issues,4,TRUE
1151,3195,TRUE,4/29/2017 1:43,Career Growth,4,TRUE
1152,3008,TRUE,3/6/2024 10:00,Manager Issues,4,TRUE
1153,3415,TRUE,2/3/2020 11:10,Career Growth,4,TRUE
1154,4529,TRUE,5/2/2022 11:21,Career Growth,2,TRUE
1155,1898,TRUE,5/3/2021 10:41,Career Growth,1,FALSE
1156,1919,TRUE,9/18/2015 18:46,Career Growth,1,FALSE
1157,1271,TRUE,12/2/2022 9:32,Work-Life Balance,5,TRUE
1158,4177,TRUE,2/7/2024 10:43,Manager Issues,3,TRUE
1159,4963,TRUE,1/7/2016 13:34,Work-Life Balance,2,TRUE
1160,4884,TRUE,9/17/2020 12:13,Salary,3,TRUE
1161,4095,TRUE,6/17/2016 10:59,Work-Life Balance,2,FALSE
1162,3160,TRUE,6/21/2018 16:10,Career Growth,2,FALSE
1163,1814,TRUE,11/19/2015 16:15,Career Growth,2,FALSE
1164,2427,TRUE,12/19/2024 1:55,Career Growth,1,FALSE
1165,3951,TRUE,8/6/2024 18:43,Work-Life Balance,3,FALSE
1166,4429,TRUE,7/29/2013 15:42,Career Growth,3,FALSE
1167,2143,TRUE,5/27/2023 1:24,Salary,4,FALSE
1168,1627,TRUE,8/29/2015 10:14,Work-Life Balance,3,TRUE
1169,790,TRUE,11/8/2025 14:01,Work-Life Balance,4,TRUE
1170,3787,TRUE,8/29/2023 13:40,Salary,5,TRUE
1171,1865,TRUE,11/8/2016 18:34,Work-Life Balance,4,FALSE
1172,2866,TRUE,6/18/2021 10:28,Career Growth,2,FALSE
1173,872,TRUE,3/17/2018 5:33,Career Growth,1,TRUE
1174,3272,TRUE,12/8/2019 7:36,Salary,2,TRUE
1175,3834,TRUE,9/5/2023 17:53,Salary,5,FALSE
1176,74,TRUE,7/11/2024 0:52,Work-Life Balance,1,FALSE
1177,1753,TRUE,12/9/2018 16:20,Work-Life Balance,5,FALSE
1178,1422,TRUE,4/29/2022 16:21,Work-Life Balance,2,FALSE
1179,4222,TRUE,7/5/2016 22:55,Career Growth,1,FALSE
1180,4694,TRUE,10/10/2022 17:03,Salary,5,FALSE
1181,4370,TRUE,11/20/2016 22:15,Career Growth,4,TRUE
1182,4576,TRUE,8/8/2017 20:07,Salary,3,FALSE
1183,3810,TRUE,1/25/2017 9:25,Manager Issues,2,TRUE
1184,2245,TRUE,2/14/2015 4:52,Salary,4,TRUE
1185,3048,TRUE,1/2/2023 20:24,Manager Issues,5,TRUE
1186,2446,TRUE,7/14/2021 19:29,Salary,5,FALSE
1187,495,TRUE,10/24/2025 4:33,Career Growth,1,FALSE
1188,3131,TRUE,7/5/2018 3:32,Work-Life Balance,4,TRUE
1189,4322,TRUE,10/12/2017 14:05,Work-Life Balance,5,FALSE
1190,4398,TRUE,5/25/2013 13:34,Work-Life Balance,1,FALSE
1191,1165,TRUE,11/8/2015 14:47,Manager Issues,3,TRUE
1192,3735,TRUE,4/5/2013 13:49,Work-Life Balance,3,TRUE
1193,1731,TRUE,3/27/2025 8:12,Career Growth,1,TRUE
1194,4813,TRUE,11/6/2026 7:56,Career Growth,4,FALSE
1195,2403,TRUE,2/8/2017 14:18,Salary,1,FALSE
1196,3404,TRUE,12/9/2015 20:06,Work-Life Balance,1,FALSE
1197,619,TRUE,6/1/2022 20:11,Career Growth,4,TRUE
1198,1698,TRUE,4/11/2016 12:26,Work-Life Balance,3,FALSE
1199,3594,TRUE,2/10/2012 3:26,Salary,5,FALSE
1200,1958,TRUE,2/24/2025 20:02,Manager Issues,3,FALSE
