job_history_id,employee_id,department_id,job_role,job_level,start_date,end_date,promotion_flag,job_change_reason
5183,2605,2,HR Manager,3,2016-02-12 13:21:08,2017-09-07 13:21:08,False,Role Change
5184,2605,2,HR Manager,3,2017-09-07 13:21:08,2018-06-28 13:21:08,True,Promotion
5185,2605,2,HR Manager,3,2018-06-28 13:21:08,,True,Transfer
5186,2606,2,Data Analyst,1,2020-08-11 21:07:46,,False,Transfer
5187,2607,15,HR Manager,2,2018-08-05 15:54:12,2019-12-30 15:54:12,False,Promotion
5188,2607,15,HR Manager,2,2019-12-30 15:54:12,2022-02-18 15:54:12,True,Transfer
5189,2607,15,HR Manager,2,2022-02-18 15:54:12,,True,Role Change
5190,2608,16,Data Analyst,3,2022-08-06 07:06:21,,False,Transfer
5191,2609,2,Software Engineer,4,2022-10-17 15:37:56,2025-01-11 15:37:56,False,Transfer
5192,2609,2,Software Engineer,4,2025-01-11 15:37:56,2026-09-03 15:37:56,True,Promotion
5193,2609,2,Software Engineer,4,2026-09-03 15:37:56,,True,Promotion
5194,2610,20,Manager,5,2019-09-25 16:49:19,,False,Role Change
5195,2611,5,Sales Executive,5,2019-02-28 22:38:19,2020-03-11 22:38:19,False,Role Change
5196,2611,5,Sales Executive,5,2020-03-11 22:38:19,2021-08-23 22:38:19,True,Promotion
5197,2611,5,Sales Executive,5,2021-08-23 22:38:19,,True,Transfer
5198,2612,2,Sales Executive,1,2019-10-07 14:39:20,2021-02-18 14:39:20,False,Transfer
5199,2612,2,Sales Executive,1,2021-02-18 14:39:20,2023-04-15 14:39:20,True,Promotion
5200,2612,2,Sales Executive,1,2023-04-15 14:39:20,,True,Role Change
5201,2613,20,Software Engineer,3,2010-12-14 14:56:16,2011-12-24 14:56:16,False,Transfer
5202,2613,20,Software Engineer,3,2011-12-24 14:56:16,,True,Transfer
5203,2614,7,Data Analyst,3,2017-08-27 14:13:08,,False,Role Change
5204,2615,5,Manager,5,2012-11-28 19:33:23,,False,Promotion
5205,2616,11,Software Engineer,3,2010-04-05 05:38:03,2012-01-31 05:38:03,False,Promotion
5206,2616,11,Software Engineer,3,2012-01-31 05:38:03,,True,Role Change
5207,2617,8,Data Analyst,2,2021-11-14 05:28:40,2023-04-14 05:28:40,False,Transfer
5208,2617,8,Data Analyst,2,2023-04-14 05:28:40,,True,Transfer
5209,2618,17,Manager,2,2012-06-19 05:24:05,2013-10-22 05:24:05,False,Transfer
5210,2618,17,Manager,2,2013-10-22 05:24:05,,True,Promotion
5211,2619,14,Data Analyst,5,2013-10-31 05:43:58,2015-01-13 05:43:58,False,Promotion
5212,2619,14,Data Analyst,5,2015-01-13 05:43:58,2016-10-07 05:43:58,True,Promotion
5213,2619,14,Data Analyst,5,2016-10-07 05:43:58,,True,Role Change
5214,2620,5,Sales Executive,4,2014-01-21 21:34:28,2015-02-17 21:34:28,False,Transfer
5215,2620,5,Sales Executive,4,2015-02-17 21:34:28,,True,Role Change
5216,2621,4,Manager,4,2019-09-01 21:08:20,,False,Promotion
5217,2622,3,Sales Executive,4,2020-02-11 09:36:23,,False,Transfer
5218,2623,7,Sales Executive,5,2019-08-29 08:25:00,,False,Transfer
5219,2624,11,Manager,1,2013-01-06 16:31:45,2014-12-28 16:31:45,False,Promotion
5220,2624,11,Manager,1,2014-12-28 16:31:45,,True,Transfer
5221,2625,1,Software Engineer,3,2018-06-22 18:06:36,2019-03-27 18:06:36,False,Role Change
5222,2625,1,Software Engineer,3,2019-03-27 18:06:36,2020-09-22 18:06:36,True,Promotion
5223,2625,1,Software Engineer,3,2020-09-22 18:06:36,,True,Promotion
5224,2626,18,Data Analyst,2,2015-10-15 01:39:42,,False,Promotion
5225,2627,1,Manager,2,2015-08-04 15:31:05,2016-08-08 15:31:05,False,Role Change
5226,2627,1,Manager,2,2016-08-08 15:31:05,2018-03-02 15:31:05,True,Promotion
5227,2627,1,Manager,2,2018-03-02 15:31:05,,True,Promotion
5228,2628,16,Sales Executive,1,2017-01-02 00:04:07,,False,Role Change
5229,2629,13,Data Analyst,3,2019-01-19 20:08:50,2020-04-22 20:08:50,False,Transfer
5230,2629,13,Data Analyst,3,2020-04-22 20:08:50,,True,Transfer
5231,2630,6,Manager,4,2010-02-14 14:35:02,2011-03-03 14:35:02,False,Role Change
5232,2630,6,Manager,4,2011-03-03 14:35:02,2011-10-17 14:35:02,True,Transfer
5233,2630,6,Manager,4,2011-10-17 14:35:02,,True,Promotion
5234,2631,6,Software Engineer,2,2013-06-21 09:36:34,,False,Role Change
5235,2632,14,Manager,4,2017-07-13 12:58:29,,False,Promotion
5236,2633,5,Manager,4,2010-01-31 10:07:45,2010-10-30 10:07:45,False,Promotion
5237,2633,5,Manager,4,2010-10-30 10:07:45,2012-07-24 10:07:45,True,Transfer
5238,2633,5,Manager,4,2012-07-24 10:07:45,,True,Transfer
5239,2634,8,HR Manager,5,2017-07-26 02:35:35,2019-07-18 02:35:35,False,Transfer
5240,2634,8,HR Manager,5,2019-07-18 02:35:35,2021-12-28 02:35:35,True,Promotion
5241,2634,8,HR Manager,5,2021-12-28 02:35:35,,True,Role Change
5242,2635,18,Data Analyst,5,2011-01-15 23:12:36,2012-12-29 23:12:36,False,Role Change
5243,2635,18,Data Analyst,5,2012-12-29 23:12:36,,True,Role Change
5244,2636,6,Manager,3,2010-02-21 04:01:04,2012-04-03 04:01:04,False,Role Change
5245,2636,6,Manager,3,2012-04-03 04:01:04,,True,Promotion
5246,2637,5,Sales Executive,2,2012-12-08 16:13:50,2015-04-29 16:13:50,False,Promotion
5247,2637,5,Sales Executive,2,2015-04-29 16:13:50,,True,Transfer
5248,2638,10,Sales Executive,5,2018-08-19 17:12:59,2020-11-29 17:12:59,False,Transfer
5249,2638,10,Sales Executive,5,2020-11-29 17:12:59,2022-06-07 17:12:59,True,Transfer
5250,2638,10,Sales Executive,5,2022-06-07 17:12:59,,True,Transfer
5251,2639,18,HR Manager,3,2012-08-14 20:51:36,2014-08-01 20:51:36,False,Promotion
5252,2639,18,HR Manager,3,2014-08-01 20:51:36,2015-05-12 20:51:36,True,Transfer
5253,2639,18,HR Manager,3,2015-05-12 20:51:36,,True,Promotion
5254,2640,13,Sales Executive,1,2011-06-02 05:16:16,2013-07-30 05:16:16,False,Transfer
5255,2640,13,Sales Executive,1,2013-07-30 05:16:16,,True,Role Change
5256,2641,20,Manager,4,2017-07-17 17:26:12,,False,Role Change
5257,2642,6,Data Analyst,2,2022-07-30 18:01:31,,False,Transfer
5258,2643,4,HR Manager,2,2011-10-04 06:43:49,2013-06-10 06:43:49,False,Role Change
5259,2643,4,HR Manager,2,2013-06-10 06:43:49,,True,Transfer
5260,2644,13,HR Manager,3,2016-06-15 23:26:43,2018-07-31 23:26:43,False,Transfer
5261,2644,13,HR Manager,3,2018-07-31 23:26:43,2019-08-11 23:26:43,True,Role Change
5262,2644,13,HR Manager,3,2019-08-11 23:26:43,,True,Transfer
5263,2645,18,Software Engineer,5,2014-10-27 22:59:25,,False,Transfer
5264,2646,13,Software Engineer,4,2011-07-13 10:55:06,,False,Promotion
5265,2647,13,Data Analyst,4,2018-05-19 15:10:57,2019-06-05 15:10:57,False,Promotion
5266,2647,13,Data Analyst,4,2019-06-05 15:10:57,,True,Promotion
5267,2648,7,Data Analyst,2,2020-03-06 23:22:28,2021-05-30 23:22:28,False,Role Change
5268,2648,7,Data Analyst,2,2021-05-30 23:22:28,2022-04-22 23:22:28,True,Role Change
5269,2648,7,Data Analyst,2,2022-04-22 23:22:28,,True,Transfer
5270,2649,5,HR Manager,2,2018-07-20 01:39:41,,False,Role Change
5271,2650,3,Manager,4,2017-10-06 18:20:13,,False,Promotion
5272,2651,6,Manager,1,2014-05-01 04:25:39,2016-01-04 04:25:39,False,Promotion
5273,2651,6,Manager,1,2016-01-04 04:25:39,,True,Transfer
5274,2652,8,Software Engineer,3,2017-04-14 23:35:40,2018-03-08 23:35:40,False,Transfer
5275,2652,8,Software Engineer,3,2018-03-08 23:35:40,2020-07-12 23:35:40,True,Promotion
5276,2652,8,Software Engineer,3,2020-07-12 23:35:40,,True,Role Change
5277,2653,12,Data Analyst,1,2020-06-06 15:40:21,2021-04-29 15:40:21,False,Promotion
5278,2653,12,Data Analyst,1,2021-04-29 15:40:21,,True,Transfer
5279,2654,2,Data Analyst,5,2012-11-15 11:18:32,,False,Role Change
5280,2655,11,Manager,1,2015-12-17 19:43:47,,False,Promotion
5281,2656,20,Software Engineer,1,2016-12-13 23:56:46,,False,Promotion
5282,2657,3,Manager,5,2019-04-04 21:18:02,,False,Transfer
5283,2658,10,Manager,3,2019-05-09 06:56:36,2020-08-04 06:56:36,False,Role Change
5284,2658,10,Manager,3,2020-08-04 06:56:36,2022-12-27 06:56:36,True,Promotion
5285,2658,10,Manager,3,2022-12-27 06:56:36,,True,Transfer
5286,2659,8,HR Manager,4,2014-10-30 13:05:22,2017-04-07 13:05:22,False,Transfer
5287,2659,8,HR Manager,4,2017-04-07 13:05:22,,True,Transfer
5288,2660,8,Data Analyst,1,2016-08-18 20:13:59,2017-04-17 20:13:59,False,Transfer
5289,2660,8,Data Analyst,1,2017-04-17 20:13:59,2018-05-18 20:13:59,True,Role Change
5290,2660,8,Data Analyst,1,2018-05-18 20:13:59,,True,Role Change
5291,2661,14,HR Manager,3,2011-06-26 03:31:06,,False,Transfer
5292,2662,4,HR Manager,5,2015-07-27 08:02:14,,False,Transfer
5293,2663,15,Manager,3,2011-09-30 08:09:30,2012-08-14 08:09:30,False,Role Change
5294,2663,15,Manager,3,2012-08-14 08:09:30,2013-10-27 08:09:30,True,Promotion
5295,2663,15,Manager,3,2013-10-27 08:09:30,,True,Role Change
5296,2664,10,Software Engineer,1,2013-04-14 23:19:22,2015-02-06 23:19:22,False,Transfer
5297,2664,10,Software Engineer,1,2015-02-06 23:19:22,2015-11-22 23:19:22,True,Role Change
5298,2664,10,Software Engineer,1,2015-11-22 23:19:22,,True,Role Change
5299,2665,18,Manager,4,2014-09-15 20:14:54,,False,Transfer
5300,2666,15,Software Engineer,5,2010-01-08 22:39:02,,False,Transfer
5301,2667,19,Data Analyst,5,2011-11-05 15:25:43,,False,Promotion
5302,2668,3,Sales Executive,1,2016-06-29 09:45:26,2018-03-16 09:45:26,False,Role Change
5303,2668,3,Sales Executive,1,2018-03-16 09:45:26,,True,Role Change
5304,2669,2,Data Analyst,3,2019-05-03 05:43:45,2020-07-29 05:43:45,False,Transfer
5305,2669,2,Data Analyst,3,2020-07-29 05:43:45,,True,Role Change
5306,2670,13,Manager,4,2013-05-11 16:31:28,,False,Role Change
5307,2671,13,Software Engineer,5,2014-10-30 02:05:24,,False,Promotion
5308,2672,9,Sales Executive,1,2020-05-05 02:03:59,2022-01-17 02:03:59,False,Role Change
5309,2672,9,Sales Executive,1,2022-01-17 02:03:59,,True,Transfer
5310,2673,3,Software Engineer,1,2022-07-16 21:40:30,,False,Role Change
5311,2674,2,Software Engineer,2,2016-01-05 00:13:16,2017-07-28 00:13:16,False,Transfer
5312,2674,2,Software Engineer,2,2017-07-28 00:13:16,,True,Role Change
5313,2675,14,Sales Executive,2,2022-02-22 19:06:34,,False,Role Change
5314,2676,16,Sales Executive,3,2014-06-11 06:09:21,2016-10-08 06:09:21,False,Promotion
5315,2676,16,Sales Executive,3,2016-10-08 06:09:21,,True,Transfer
5316,2677,14,Data Analyst,1,2018-04-24 03:38:24,2019-03-26 03:38:24,False,Transfer
5317,2677,14,Data Analyst,1,2019-03-26 03:38:24,2021-08-17 03:38:24,True,Role Change
5318,2677,14,Data Analyst,1,2021-08-17 03:38:24,,True,Promotion
5319,2678,4,HR Manager,3,2019-08-30 21:23:57,2022-02-05 21:23:57,False,Role Change
5320,2678,4,HR Manager,3,2022-02-05 21:23:57,2022-11-07 21:23:57,True,Role Change
5321,2678,4,HR Manager,3,2022-11-07 21:23:57,,True,Transfer
5322,2679,2,Sales Executive,3,2020-01-22 10:19:25,2021-11-10 10:19:25,False,Role Change
5323,2679,2,Sales Executive,3,2021-11-10 10:19:25,,True,Transfer
5324,2680,16,HR Manager,4,2011-05-07 02:49:54,2012-04-13 02:49:54,False,Role Change
5325,2680,16,HR Manager,4,2012-04-13 02:49:54,2014-07-29 02:49:54,True,Promotion
5326,2680,16,HR Manager,4,2014-07-29 02:49:54,,True,Promotion
5327,2681,8,HR Manager,2,2017-08-15 14:18:45,,False,Role Change
5328,2682,1,HR Manager,3,2011-04-21 00:16:44,2012-07-16 00:16:44,False,Transfer
5329,2682,1,HR Manager,3,2012-07-16 00:16:44,2013-06-28 00:16:44,True,Role Change
5330,2682,1,HR Manager,3,2013-06-28 00:16:44,,True,Transfer
5331,2683,18,HR Manager,4,2012-05-12 18:28:01,,False,Promotion
5332,2684,9,Sales Executive,4,2021-04-23 13:30:33,2022-10-19 13:30:33,False,Promotion
5333,2684,9,Sales Executive,4,2022-10-19 13:30:33,2023-11-26 13:30:33,True,Promotion
5334,2684,9,Sales Executive,4,2023-11-26 13:30:33,,True,Role Change
5335,2685,12,Software Engineer,2,2017-06-05 23:49:16,2018-12-02 23:49:16,False,Promotion
5336,2685,12,Software Engineer,2,2018-12-02 23:49:16,2020-04-08 23:49:16,True,Promotion
5337,2685,12,Software Engineer,2,2020-04-08 23:49:16,,True,Role Change
5338,2686,5,Sales Executive,2,2018-10-17 12:21:10,,False,Transfer
5339,2687,3,Sales Executive,1,2021-06-26 19:52:58,,False,Promotion
5340,2688,8,Manager,3,2014-01-24 12:03:18,2014-10-02 12:03:18,False,Promotion
5341,2688,8,Manager,3,2014-10-02 12:03:18,2016-05-04 12:03:18,True,Promotion
5342,2688,8,Manager,3,2016-05-04 12:03:18,,True,Promotion
5343,2689,16,Manager,4,2020-08-21 04:19:38,,False,Role Change
5344,2690,18,Data Analyst,1,2013-03-05 05:02:10,2015-04-23 05:02:10,False,Promotion
5345,2690,18,Data Analyst,1,2015-04-23 05:02:10,2017-03-29 05:02:10,True,Transfer
5346,2690,18,Data Analyst,1,2017-03-29 05:02:10,,True,Role Change
5347,2691,12,HR Manager,3,2012-06-21 08:55:25,2013-06-27 08:55:25,False,Transfer
5348,2691,12,HR Manager,3,2013-06-27 08:55:25,2015-03-25 08:55:25,True,Promotion
5349,2691,12,HR Manager,3,2015-03-25 08:55:25,,True,Role Change
5350,2692,12,HR Manager,3,2016-04-07 12:28:00,2018-08-21 12:28:00,False,Role Change
5351,2692,12,HR Manager,3,2018-08-21 12:28:00,2020-07-15 12:28:00,True,Role Change
5352,2692,12,HR Manager,3,2020-07-15 12:28:00,,True,Promotion
5353,2693,4,Manager,1,2020-10-20 13:52:40,2022-03-10 13:52:40,False,Promotion
5354,2693,4,Manager,1,2022-03-10 13:52:40,2022-12-24 13:52:40,True,Promotion
5355,2693,4,Manager,1,2022-12-24 13:52:40,,True,Promotion
5356,2694,10,Software Engineer,4,2011-02-05 07:08:58,2013-05-05 07:08:58,False,Promotion
5357,2694,10,Software Engineer,4,2013-05-05 07:08:58,2014-12-23 07:08:58,True,Role Change
5358,2694,10,Software Engineer,4,2014-12-23 07:08:58,,True,Transfer
5359,2695,9,Data Analyst,1,2020-10-01 13:26:28,2022-01-27 13:26:28,False,Transfer
5360,2695,9,Data Analyst,1,2022-01-27 13:26:28,,True,Role Change
5361,2696,4,Software Engineer,3,2022-08-05 13:04:01,,False,Role Change
5362,2697,1,Manager,1,2020-11-08 13:50:47,2021-11-14 13:50:47,False,Promotion
5363,2697,1,Manager,1,2021-11-14 13:50:47,2023-11-26 13:50:47,True,Promotion
5364,2697,1,Manager,1,2023-11-26 13:50:47,,True,Transfer
5365,2698,5,Software Engineer,1,2021-12-11 23:02:35,,False,Transfer
5366,2699,3,HR Manager,3,2022-05-28 08:22:01,,False,Transfer
5367,2700,11,Manager,2,2017-12-21 03:33:29,,False,Promotion
5368,2701,13,Software Engineer,4,2014-09-24 06:39:23,,False,Promotion
5369,2702,11,Data Analyst,3,2021-06-11 04:56:38,,False,Promotion
5370,2703,6,Data Analyst,2,2013-10-26 12:07:41,2015-07-22 12:07:41,False,Transfer
5371,2703,6,Data Analyst,2,2015-07-22 12:07:41,2016-02-29 12:07:41,True,Role Change
5372,2703,6,Data Analyst,2,2016-02-29 12:07:41,,True,Role Change
5373,2704,4,Sales Executive,1,2015-01-13 11:51:32,2015-11-15 11:51:32,False,Transfer
5374,2704,4,Sales Executive,1,2015-11-15 11:51:32,2017-05-23 11:51:32,True,Promotion
5375,2704,4,Sales Executive,1,2017-05-23 11:51:32,,True,Promotion
5376,2705,7,Manager,2,2013-03-13 06:10:04,2014-10-18 06:10:04,False,Role Change
5377,2705,7,Manager,2,2014-10-18 06:10:04,2017-02-08 06:10:04,True,Role Change
5378,2705,7,Manager,2,2017-02-08 06:10:04,,True,Promotion
5379,2706,3,Manager,3,2012-06-22 10:13:06,,False,Role Change
5380,2707,10,Manager,3,2020-08-18 17:27:35,2022-09-01 17:27:35,False,Transfer
5381,2707,10,Manager,3,2022-09-01 17:27:35,,True,Transfer
5382,2708,5,HR Manager,1,2016-03-25 14:40:04,2017-05-20 14:40:04,False,Transfer
5383,2708,5,HR Manager,1,2017-05-20 14:40:04,2019-08-31 14:40:04,True,Promotion
5384,2708,5,HR Manager,1,2019-08-31 14:40:04,,True,Role Change
5385,2709,19,HR Manager,3,2021-07-12 04:07:38,2022-12-02 04:07:38,False,Promotion
5386,2709,19,HR Manager,3,2022-12-02 04:07:38,,True,Promotion
5387,2710,18,Manager,5,2013-12-08 12:15:47,,False,Promotion
5388,2711,17,Software Engineer,2,2022-05-13 08:48:42,,False,Promotion
5389,2712,1,HR Manager,5,2017-01-29 17:16:57,2019-04-26 17:16:57,False,Promotion
5390,2712,1,HR Manager,5,2019-04-26 17:16:57,2021-03-02 17:16:57,True,Role Change
5391,2712,1,HR Manager,5,2021-03-02 17:16:57,,True,Promotion
5392,2713,5,Manager,5,2020-11-20 01:23:26,2021-07-01 01:23:26,False,Promotion
5393,2713,5,Manager,5,2021-07-01 01:23:26,2022-12-02 01:23:26,True,Promotion
5394,2713,5,Manager,5,2022-12-02 01:23:26,,True,Transfer
5395,2714,17,HR Manager,2,2020-05-23 23:44:38,2022-06-27 23:44:38,False,Transfer
5396,2714,17,HR Manager,2,2022-06-27 23:44:38,2024-05-29 23:44:38,True,Transfer
5397,2714,17,HR Manager,2,2024-05-29 23:44:38,,True,Promotion
5398,2715,9,Sales Executive,3,2021-03-19 05:14:22,2023-02-23 05:14:22,False,Transfer
5399,2715,9,Sales Executive,3,2023-02-23 05:14:22,,True,Transfer
5400,2716,11,Data Analyst,2,2018-01-11 21:45:41,2020-01-16 21:45:41,False,Promotion
5401,2716,11,Data Analyst,2,2020-01-16 21:45:41,2021-03-17 21:45:41,True,Transfer
5402,2716,11,Data Analyst,2,2021-03-17 21:45:41,,True,Transfer
5403,2717,7,Sales Executive,1,2017-05-28 14:22:02,,False,Transfer
5404,2718,7,Manager,5,2011-06-13 09:14:56,,False,Transfer
5405,2719,2,Data Analyst,5,2021-09-15 17:46:54,2022-10-30 17:46:54,False,Transfer
5406,2719,2,Data Analyst,5,2022-10-30 17:46:54,2024-12-02 17:46:54,True,Promotion
5407,2719,2,Data Analyst,5,2024-12-02 17:46:54,,True,Role Change
5408,2720,14,Software Engineer,3,2016-06-25 13:33:03,2018-03-13 13:33:03,False,Transfer
5409,2720,14,Software Engineer,3,2018-03-13 13:33:03,,True,Transfer
5410,2721,16,Manager,2,2010-11-14 00:15:51,2012-12-27 00:15:51,False,Promotion
5411,2721,16,Manager,2,2012-12-27 00:15:51,2013-11-01 00:15:51,True,Transfer
5412,2721,16,Manager,2,2013-11-01 00:15:51,,True,Transfer
5413,2722,5,Software Engineer,4,2011-11-24 08:07:29,2013-02-09 08:07:29,False,Promotion
5414,2722,5,Software Engineer,4,2013-02-09 08:07:29,,True,Role Change
5415,2723,18,Software Engineer,3,2021-08-29 16:24:03,,False,Transfer
5416,2724,4,HR Manager,3,2020-03-15 11:26:12,,False,Promotion
5417,2725,12,HR Manager,3,2018-07-28 13:48:58,2019-11-19 13:48:58,False,Promotion
5418,2725,12,HR Manager,3,2019-11-19 13:48:58,2021-02-02 13:48:58,True,Transfer
5419,2725,12,HR Manager,3,2021-02-02 13:48:58,,True,Transfer
5420,2726,19,Data Analyst,2,2022-02-11 20:24:31,,False,Promotion
5421,2727,13,Data Analyst,3,2019-09-23 04:49:44,2020-10-19 04:49:44,False,Role Change
5422,2727,13,Data Analyst,3,2020-10-19 04:49:44,,True,Promotion
5423,2728,6,HR Manager,1,2012-01-28 17:59:30,2013-04-08 17:59:30,False,Promotion
5424,2728,6,HR Manager,1,2013-04-08 17:59:30,,True,Transfer
5425,2729,11,Data Analyst,1,2014-12-22 11:39:13,2017-01-16 11:39:13,False,Transfer
5426,2729,11,Data Analyst,1,2017-01-16 11:39:13,,True,Promotion
5427,2730,15,Sales Executive,5,2010-03-27 17:35:10,2011-12-04 17:35:10,False,Transfer
5428,2730,15,Sales Executive,5,2011-12-04 17:35:10,2014-02-01 17:35:10,True,Transfer
5429,2730,15,Sales Executive,5,2014-02-01 17:35:10,,True,Transfer
5430,2731,17,Manager,5,2016-07-07 03:49:44,2017-12-05 03:49:44,False,Role Change
5431,2731,17,Manager,5,2017-12-05 03:49:44,,True,Role Change
5432,2732,2,Sales Executive,2,2016-10-15 06:12:05,2018-09-30 06:12:05,False,Promotion
5433,2732,2,Sales Executive,2,2018-09-30 06:12:05,2019-10-15 06:12:05,True,Role Change
5434,2732,2,Sales Executive,2,2019-10-15 06:12:05,,True,Promotion
5435,2733,13,Manager,4,2014-01-17 15:14:22,2015-06-29 15:14:22,False,Promotion
5436,2733,13,Manager,4,2015-06-29 15:14:22,2016-05-24 15:14:22,True,Role Change
5437,2733,13,Manager,4,2016-05-24 15:14:22,,True,Role Change
5438,2734,1,HR Manager,5,2020-04-15 02:41:33,,False,Promotion
5439,2735,4,Sales Executive,5,2018-06-23 13:53:21,,False,Transfer
5440,2736,15,Software Engineer,5,2012-09-16 02:16:17,,False,Transfer
5441,2737,16,Sales Executive,5,2020-04-24 03:26:34,2022-09-03 03:26:34,False,Promotion
5442,2737,16,Sales Executive,5,2022-09-03 03:26:34,2023-07-30 03:26:34,True,Promotion
5443,2737,16,Sales Executive,5,2023-07-30 03:26:34,,True,Transfer
5444,2738,11,Data Analyst,3,2013-08-04 23:46:25,2014-11-08 23:46:25,False,Promotion
5445,2738,11,Data Analyst,3,2014-11-08 23:46:25,2016-08-06 23:46:25,True,Transfer
5446,2738,11,Data Analyst,3,2016-08-06 23:46:25,,True,Promotion
5447,2739,3,Sales Executive,5,2016-06-06 09:24:50,2018-08-07 09:24:50,False,Role Change
5448,2739,3,Sales Executive,5,2018-08-07 09:24:50,2019-08-15 09:24:50,True,Transfer
5449,2739,3,Sales Executive,5,2019-08-15 09:24:50,,True,Transfer
5450,2740,12,HR Manager,2,2014-02-04 23:51:40,,False,Promotion
5451,2741,12,HR Manager,3,2014-11-12 16:43:42,,False,Role Change
5452,2742,11,Data Analyst,3,2012-01-27 10:01:49,2014-01-14 10:01:49,False,Promotion
5453,2742,11,Data Analyst,3,2014-01-14 10:01:49,2015-08-19 10:01:49,True,Role Change
5454,2742,11,Data Analyst,3,2015-08-19 10:01:49,,True,Role Change
5455,2743,16,Manager,2,2015-11-16 20:51:06,2018-02-24 20:51:06,False,Role Change
5456,2743,16,Manager,2,2018-02-24 20:51:06,2020-07-17 20:51:06,True,Transfer
5457,2743,16,Manager,2,2020-07-17 20:51:06,,True,Role Change
5458,2744,13,Data Analyst,4,2018-11-17 18:23:31,,False,Role Change
5459,2745,12,Manager,5,2016-11-28 11:33:37,2018-10-09 11:33:37,False,Promotion
5460,2745,12,Manager,5,2018-10-09 11:33:37,2019-05-13 11:33:37,True,Transfer
5461,2745,12,Manager,5,2019-05-13 11:33:37,,True,Promotion
5462,2746,10,HR Manager,1,2020-10-22 05:05:17,2022-07-01 05:05:17,False,Promotion
5463,2746,10,HR Manager,1,2022-07-01 05:05:17,,True,Transfer
5464,2747,11,HR Manager,4,2012-07-01 12:14:35,2014-05-27 12:14:35,False,Transfer
5465,2747,11,HR Manager,4,2014-05-27 12:14:35,,True,Role Change
5466,2748,18,Manager,5,2018-04-25 19:16:54,2019-10-21 19:16:54,False,Transfer
5467,2748,18,Manager,5,2019-10-21 19:16:54,,True,Promotion
5468,2749,5,Sales Executive,1,2012-10-17 19:01:31,2013-06-28 19:01:31,False,Promotion
5469,2749,5,Sales Executive,1,2013-06-28 19:01:31,2015-04-26 19:01:31,True,Role Change
5470,2749,5,Sales Executive,1,2015-04-26 19:01:31,,True,Role Change
5471,2750,20,Sales Executive,3,2010-06-30 12:12:44,2012-02-08 12:12:44,False,Promotion
5472,2750,20,Sales Executive,3,2012-02-08 12:12:44,,True,Transfer
5473,2751,13,Data Analyst,3,2010-06-25 17:28:29,,False,Promotion
5474,2752,17,HR Manager,3,2015-10-10 01:26:12,,False,Role Change
5475,2753,12,Sales Executive,5,2012-12-11 08:43:32,2014-01-25 08:43:32,False,Transfer
5476,2753,12,Sales Executive,5,2014-01-25 08:43:32,,True,Role Change
5477,2754,17,HR Manager,2,2019-01-18 11:12:27,2020-01-11 11:12:27,False,Transfer
5478,2754,17,HR Manager,2,2020-01-11 11:12:27,,True,Promotion
5479,2755,1,Data Analyst,3,2022-07-17 12:15:49,2023-03-20 12:15:49,False,Transfer
5480,2755,1,Data Analyst,3,2023-03-20 12:15:49,,True,Role Change
5481,2756,8,Software Engineer,3,2011-11-15 09:09:20,,False,Promotion
5482,2757,16,HR Manager,3,2012-09-13 20:29:30,,False,Transfer
5483,2758,15,Software Engineer,5,2010-09-29 12:50:57,,False,Transfer
5484,2759,19,HR Manager,1,2018-06-21 02:33:44,2020-07-06 02:33:44,False,Role Change
5485,2759,19,HR Manager,1,2020-07-06 02:33:44,,True,Transfer
5486,2760,10,Manager,4,2017-04-27 15:15:47,,False,Promotion
5487,2761,2,Software Engineer,3,2021-12-05 17:25:42,,False,Role Change
5488,2762,4,Manager,4,2021-12-25 15:25:11,2023-10-28 15:25:11,False,Transfer
5489,2762,4,Manager,4,2023-10-28 15:25:11,,True,Role Change
5490,2763,4,Manager,2,2017-10-04 17:07:21,,False,Promotion
5491,2764,20,Data Analyst,2,2012-10-17 23:50:09,,False,Role Change
5492,2765,12,Data Analyst,2,2019-08-24 17:17:42,,False,Promotion
5493,2766,17,Sales Executive,3,2021-12-10 07:51:11,2023-11-01 07:51:11,False,Promotion
5494,2766,17,Sales Executive,3,2023-11-01 07:51:11,,True,Role Change
5495,2767,4,Software Engineer,4,2021-02-06 09:50:52,2022-01-12 09:50:52,False,Transfer
5496,2767,4,Software Engineer,4,2022-01-12 09:50:52,2023-01-08 09:50:52,True,Transfer
5497,2767,4,Software Engineer,4,2023-01-08 09:50:52,,True,Transfer
5498,2768,8,Sales Executive,1,2019-02-26 15:28:11,2021-01-12 15:28:11,False,Role Change
5499,2768,8,Sales Executive,1,2021-01-12 15:28:11,,True,Promotion
5500,2769,16,Software Engineer,5,2017-08-09 01:36:31,2018-07-14 01:36:31,False,Transfer
5501,2769,16,Software Engineer,5,2018-07-14 01:36:31,,True,Transfer
5502,2770,15,Data Analyst,4,2014-09-25 14:03:03,,False,Transfer
5503,2771,14,Data Analyst,5,2019-09-03 01:52:21,2021-02-03 01:52:21,False,Promotion
5504,2771,14,Data Analyst,5,2021-02-03 01:52:21,2023-04-18 01:52:21,True,Role Change
5505,2771,14,Data Analyst,5,2023-04-18 01:52:21,,True,Promotion
5506,2772,19,Data Analyst,4,2014-03-03 23:39:46,2014-10-12 23:39:46,False,Transfer
5507,2772,19,Data Analyst,4,2014-10-12 23:39:46,,True,Role Change
