compensation_id,employee_id,effective_date,monthly_income,salary_band,percent_hike,bonus_amount,stock_option_level
6875,2273,1/1/2015,43119,Medium,6.008972172,31918,3
6876,2273,1/1/2016,47571,High,10.32506762,14508,3
6877,2274,1/1/2015,31790,Low,6.355532029,20402,3
6878,2274,1/1/2016,36543,Low,14.9528738,45156,2
6879,2274,12/31/2016,38780,Medium,6.122496597,48948,3
6880,2275,1/1/2015,48817,High,5.239545145,36223,2
6881,2275,1/1/2016,56108,Low,14.93634543,40590,0
6882,2276,1/1/2015,46364,Medium,13.10391986,48948,1
6883,2276,1/1/2016,51714,Medium,11.53941507,17296,1
6884,2276,12/31/2016,56905,Medium,10.03801848,12598,1
6885,2276,12/31/2017,64622,Medium,13.56163908,34389,3
6886,2277,1/1/2015,83766,High,14.55895325,34916,1
6887,2277,1/1/2016,88286,Low,5.396727287,33590,0
6888,2277,12/31/2016,99919,High,13.17752101,10871,2
6889,2278,1/1/2015,73344,High,10.86774124,21781,1
6890,2278,1/1/2016,83688,High,14.10438782,46475,0
6891,2278,12/31/2016,88608,High,5.879785445,28220,0
6892,2278,12/31/2017,97682,Medium,10.2412377,12901,2
6893,2279,1/1/2015,65152,Low,10.4151834,29756,2
6894,2279,1/1/2016,73513,Medium,12.83314929,37735,0
6895,2280,1/1/2015,58441,Low,5.373405871,24555,1
6896,2280,1/1/2016,64438,Low,10.26235653,23929,1
6897,2280,12/31/2016,73144,High,13.51109548,36164,3
6898,2281,1/1/2015,71869,Low,13.56484254,14602,2
6899,2281,1/1/2016,82329,High,14.55493853,40212,3
6900,2281,12/31/2016,93307,Medium,13.3353267,12533,3
6901,2282,1/1/2015,22159,Low,8.902284379,33408,2
6902,2282,1/1/2016,23315,Low,5.219792073,33790,0
6903,2283,1/1/2015,34295,Medium,14.5693558,42387,0
6904,2283,1/1/2016,36714,Medium,7.054751761,28064,2
6905,2283,12/31/2016,40890,Low,11.37563177,17693,3
6906,2283,12/31/2017,43881,Medium,7.315410628,29090,3
6907,2284,1/1/2015,54758,High,11.32122138,22075,3
6908,2284,1/1/2016,58449,Medium,6.740928859,49944,3
6909,2284,12/31/2016,63303,Medium,8.305919715,32567,2
6910,2285,1/1/2015,52757,High,13.58817963,9824,0
6911,2285,1/1/2016,56084,Low,6.306687305,42609,0
6912,2285,12/31/2016,60042,Low,7.058857818,7066,0
6913,2286,1/1/2015,26062,Low,12.93087926,22535,0
6914,2286,1/1/2016,28970,Medium,11.16006512,18772,2
6915,2286,12/31/2016,32374,High,11.75181658,24117,1
6916,2287,1/1/2015,29758,Low,7.640515764,46679,1
6917,2287,1/1/2016,31678,Low,6.454762978,27000,3
6918,2287,12/31/2016,33649,Medium,6.224196657,30469,0
6919,2288,1/1/2015,47408,Low,8.774788326,49871,2
6920,2288,1/1/2016,51469,Medium,8.567896365,13674,3
6921,2289,1/1/2015,86752,Medium,12.61206232,37011,3
6922,2289,1/1/2016,94214,Low,8.601585236,16235,1
6923,2290,1/1/2015,60658,High,8.729616492,49027,3
6924,2290,1/1/2016,68438,High,12.82646817,8003,1
6925,2291,1/1/2015,44557,Low,7.018923136,19524,0
6926,2291,1/1/2016,50169,High,12.59597884,41476,1
6927,2291,12/31/2016,53619,Low,6.876927807,11999,2
6928,2291,12/31/2017,58722,High,9.518433666,16663,3
6929,2292,1/1/2015,51995,Medium,12.11214882,23174,2
6930,2292,1/1/2016,59312,High,14.07350083,32794,0
6931,2293,1/1/2015,24412,Low,6.896216516,48795,0
6932,2293,1/1/2016,27658,High,13.29850877,46164,2
6933,2293,12/31/2016,31718,Low,14.67982931,30012,0
6934,2293,12/31/2017,35413,High,11.65215622,49547,1
6935,2294,1/1/2015,47713,Low,10.49386848,7911,2
6936,2294,1/1/2016,51787,High,8.539407256,37720,2
6937,2295,1/1/2015,51247,Medium,10.11874016,24052,1
6938,2295,1/1/2016,55402,Medium,8.109548388,19579,3
6939,2295,12/31/2016,58192,High,5.036013676,5244,2
6940,2295,12/31/2017,61104,Low,5.004795214,31817,3
6941,2296,1/1/2015,64671,Low,11.44692675,6191,3
6942,2296,1/1/2016,69785,Medium,7.908307668,18717,2
6943,2296,12/31/2016,75521,Medium,8.220525691,17807,0
6944,2297,1/1/2015,43173,Low,6.981412747,49720,1
6945,2297,1/1/2016,47312,High,9.587312827,46049,0
6946,2297,12/31/2016,51944,Low,9.790345661,46390,3
6947,2297,12/31/2017,58452,Medium,12.53073077,38085,0
6948,2298,1/1/2015,53674,High,11.0855882,30264,1
6949,2298,1/1/2016,56396,Medium,5.072702507,38302,1
6950,2299,1/1/2015,68493,Low,9.56921067,22583,3
6951,2299,1/1/2016,72775,Low,6.252930184,29380,2
6952,2299,12/31/2016,81198,High,11.57443402,38445,0
6953,2300,1/1/2015,78182,Medium,8.741931123,16967,2
6954,2300,1/1/2016,82562,Low,5.602961245,7222,0
6955,2300,12/31/2016,92137,Medium,11.59761074,7599,1
6956,2300,12/31/2017,103758,High,12.61344105,37644,0
6957,2301,1/1/2015,75064,High,6.395874833,15090,1
6958,2301,1/1/2016,80987,Low,7.890743126,34557,1
6959,2301,12/31/2016,88284,Low,9.010240095,11622,1
6960,2302,1/1/2015,67211,Medium,5.715718063,37595,0
6961,2302,1/1/2016,72331,Low,7.618346141,8983,0
6962,2302,12/31/2016,82464,High,14.00926691,47145,3
6963,2302,12/31/2017,93333,Low,13.18091393,32990,3
6964,2303,1/1/2015,47095,Medium,9.01758828,8994,1
6965,2303,1/1/2016,51835,Low,10.06618249,32974,0
6966,2304,1/1/2015,35652,High,14.07654877,48856,0
6967,2304,1/1/2016,37883,Medium,6.257886905,32776,3
6968,2304,12/31/2016,41078,High,8.434796413,22452,3
6969,2305,1/1/2015,30014,Medium,14.22490223,41302,3
6970,2305,1/1/2016,31946,High,6.43972945,47178,3
6971,2306,1/1/2015,37523,Low,12.85306376,24977,2
6972,2306,1/1/2016,42002,Low,11.9386707,35869,1
6973,2306,12/31/2016,47118,High,12.18236626,5462,1
6974,2306,12/31/2017,51568,High,9.444462831,46311,3
6975,2307,1/1/2015,40855,Medium,5.968736162,15028,2
6976,2307,1/1/2016,44649,Medium,9.286527853,49197,1
6977,2307,12/31/2016,47203,High,5.721275684,40464,0
6978,2307,12/31/2017,52792,High,11.84093603,29932,3
6979,2308,1/1/2015,65388,High,10.93485138,24628,1
6980,2308,1/1/2016,73871,Low,12.97420695,33406,1
6981,2308,12/31/2016,84875,High,14.89753288,18800,3
6982,2308,12/31/2017,92754,Medium,9.28329041,40833,1
6983,2309,1/1/2015,23092,Low,11.66504505,19494,3
6984,2309,1/1/2016,25986,Medium,12.53265097,9213,3
6985,2309,12/31/2016,27912,Low,7.411917844,48739,0
6986,2309,12/31/2017,30289,High,8.517190188,37314,3
6987,2310,1/1/2015,75549,Medium,12.46770501,31688,1
6988,2310,1/1/2016,86552,High,14.56427672,18642,1
6989,2310,12/31/2016,95136,High,9.917813423,25333,1
6990,2310,12/31/2017,100340,Low,5.470857135,24480,3
6991,2311,1/1/2015,25498,High,14.21920058,27008,2
6992,2311,1/1/2016,28936,High,13.48681111,41877,2
6993,2311,12/31/2016,30630,Medium,5.85717164,6833,1
6994,2312,1/1/2015,87840,High,10.69691617,35749,0
6995,2312,1/1/2016,96477,High,9.833457608,12086,0
6996,2312,12/31/2016,110706,Low,14.7488832,27967,3
6997,2313,1/1/2015,26480,Low,5.84805509,46619,0
6998,2313,1/1/2016,28019,Low,5.812302575,17423,1
6999,2314,1/1/2015,60128,Medium,10.81834862,47494,1
7000,2314,1/1/2016,65567,Low,9.046346189,8210,0
7001,2314,12/31/2016,75269,Medium,14.79845433,44979,3
7002,2315,1/1/2015,75675,Low,14.839709,31058,0
7003,2315,1/1/2016,83765,Medium,10.69067524,37972,3
7004,2315,12/31/2016,94232,Low,12.49654378,26490,2
7005,2315,12/31/2017,102789,Low,9.081783952,7096,1
7006,2316,1/1/2015,73129,High,12.06195163,35745,3
7007,2316,1/1/2016,80763,Medium,10.43914477,44311,1
7008,2317,1/1/2015,43476,High,5.509321505,17149,0
7009,2317,1/1/2016,47017,Medium,8.146947754,22766,0
7010,2317,12/31/2016,50621,Low,7.667278232,33938,1
7011,2317,12/31/2017,54564,Medium,7.790658993,18721,1
7012,2318,1/1/2015,33507,Low,10.52004077,14316,1
7013,2318,1/1/2016,35551,Medium,6.101879528,32647,1
7014,2319,1/1/2015,71491,Low,9.855725906,7067,0
7015,2319,1/1/2016,77104,Low,7.852302145,37275,1
7016,2319,12/31/2016,85320,High,10.65630105,12668,3
7017,2320,1/1/2015,53573,Medium,10.66594177,25878,1
7018,2320,1/1/2016,58738,Low,9.641591858,23135,2
7019,2321,1/1/2015,30270,Medium,13.68032773,28490,2
7020,2321,1/1/2016,32393,High,7.015061271,35567,2
7021,2322,1/1/2015,49796,High,7.917404937,40915,3
7022,2322,1/1/2016,56902,High,14.27033091,24269,3
7023,2323,1/1/2015,46517,Low,8.928369796,19089,2
7024,2323,1/1/2016,49808,High,7.076506245,32628,1
7025,2324,1/1/2015,41225,Medium,5.400458843,49286,2
7026,2324,1/1/2016,44072,High,6.908182711,10829,2
7027,2325,1/1/2015,38299,Low,9.567524396,16754,0
7028,2325,1/1/2016,40842,Medium,6.639895812,28424,2
7029,2326,1/1/2015,56249,High,13.35292254,37248,2
7030,2326,1/1/2016,59781,High,6.280785061,16340,3
7031,2326,12/31/2016,68153,Low,14.00510976,20592,0
7032,2327,1/1/2015,74270,Low,11.87264912,43235,3
7033,2327,1/1/2016,84072,Low,13.1980269,9899,1
7034,2328,1/1/2015,55274,Medium,11.02565846,41210,0
7035,2328,1/1/2016,58414,High,5.682441462,26583,0
7036,2328,12/31/2016,63194,Medium,8.184534826,18974,3
7037,2329,1/1/2015,49804,High,7.083080073,20465,2
7038,2329,1/1/2016,53077,Medium,6.57281205,31821,3
7039,2329,12/31/2016,58902,Low,10.97599395,48283,1
7040,2330,1/1/2015,81323,Medium,14.44681159,46089,1
7041,2330,1/1/2016,91226,High,12.17784789,5593,2
7042,2330,12/31/2016,99766,High,9.361518494,29427,3
7043,2330,12/31/2017,110119,Low,10.37753881,13749,3
7044,2331,1/1/2015,68287,Medium,5.341040062,9816,0
7045,2331,1/1/2016,77512,Low,13.50931815,37296,2
7046,2331,12/31/2016,87271,High,12.59104364,6178,1
7047,2331,12/31/2017,97869,Medium,12.1448816,41806,2
7048,2332,1/1/2015,86614,Medium,10.28840181,25784,3
7049,2332,1/1/2016,94565,High,9.180402431,38548,3
7050,2332,12/31/2016,104735,High,10.75477735,12964,3
7051,2332,12/31/2017,120030,Low,14.60413564,46166,3
7052,2333,1/1/2015,39551,High,10.27830562,10656,3
7053,2333,1/1/2016,45031,High,13.85554297,36536,0
7054,2334,1/1/2015,43156,Medium,11.87958652,24339,1
7055,2334,1/1/2016,45745,High,5.999893926,30841,3
7056,2334,12/31/2016,51287,Medium,12.11689371,48780,2
7057,2335,1/1/2015,69550,Medium,6.527253658,38707,0
7058,2335,1/1/2016,75774,Medium,8.950149054,45691,0
7059,2335,12/31/2016,80111,Low,5.724721546,38793,2
7060,2336,1/1/2015,27617,Medium,11.14055956,23695,3
7061,2336,1/1/2016,29465,Medium,6.694390489,22343,2
7062,2337,1/1/2015,46335,Low,10.76885059,19754,0
7063,2337,1/1/2016,50337,High,8.638870806,8055,2
7064,2338,1/1/2015,33632,High,6.33972229,5268,0
7065,2338,1/1/2016,38066,High,13.1852039,26492,1
7066,2338,12/31/2016,40190,Medium,5.581035288,34664,2
7067,2339,1/1/2015,45582,Low,7.982070264,17875,1
7068,2339,1/1/2016,48777,Medium,7.011455978,28194,0
7069,2339,12/31/2016,51797,High,6.192806931,42819,3
7070,2339,12/31/2017,54895,Low,5.982331315,19516,1
7071,2340,1/1/2015,79765,Medium,13.75684959,10306,0
7072,2340,1/1/2016,85845,Medium,7.622974125,42780,0
7073,2340,12/31/2016,90455,High,5.370267553,37002,1
7074,2340,12/31/2017,98801,Low,9.227565974,29337,0
7075,2341,1/1/2015,59887,Low,14.76455609,17780,1
7076,2341,1/1/2016,68436,Medium,14.27612937,40902,0
7077,2341,12/31/2016,71963,Medium,5.154317964,34685,0
7078,2341,12/31/2017,82592,High,14.7709819,42445,2
7079,2342,1/1/2015,45564,Medium,13.90269729,18582,1
7080,2342,1/1/2016,52089,Low,14.32086857,9708,2
7081,2343,1/1/2015,29633,Low,7.162400451,16421,0
7082,2343,1/1/2016,32986,Low,11.31764626,27150,2
7083,2343,12/31/2016,35668,Medium,8.132532205,37120,0
7084,2344,1/1/2015,55573,High,7.788186995,23295,2
7085,2344,1/1/2016,62114,Low,11.77127804,45933,0
7086,2345,1/1/2015,32560,Medium,8.90516782,41673,2
7087,2345,1/1/2016,34332,High,5.442296537,47760,0
7088,2345,12/31/2016,38258,Low,11.43635275,46471,2
7089,2345,12/31/2017,41992,High,9.762385185,42627,1
7090,2346,1/1/2015,55411,Medium,14.03699604,22878,3
7091,2346,1/1/2016,61678,Low,11.31109475,43858,0
7092,2346,12/31/2016,67142,Medium,8.859546174,12022,2
7093,2346,12/31/2017,71403,High,6.347010184,20907,3
7094,2347,1/1/2015,53824,Low,7.746426945,33531,3
7095,2347,1/1/2016,58209,Medium,8.147929017,41217,0
7096,2347,12/31/2016,62547,Medium,7.453664389,23078,3
7097,2347,12/31/2017,68978,Low,10.28319535,20445,2
7098,2348,1/1/2015,64747,Medium,6.923645388,29354,1
7099,2348,1/1/2016,74107,Low,14.45768684,48996,2
7100,2349,1/1/2015,54467,Low,7.681320748,28055,3
7101,2349,1/1/2016,62292,Low,14.36785669,44926,2
7102,2349,12/31/2016,70192,High,12.68299862,31147,1
7103,2350,1/1/2015,73995,Low,11.41005873,28753,1
7104,2350,1/1/2016,79181,High,7.009162131,5631,2
7105,2351,1/1/2015,75798,Medium,12.28455467,28348,2
7106,2351,1/1/2016,80504,Medium,6.209656187,41027,1
7107,2352,1/1/2015,44434,High,12.33988609,12356,2
7108,2352,1/1/2016,46988,Low,5.749231063,31578,2
7109,2352,12/31/2016,52222,Medium,11.13921642,7539,1
7110,2352,12/31/2017,58048,High,11.15719263,10026,0
7111,2353,1/1/2015,39878,High,8.908250641,14556,2
7112,2353,1/1/2016,45419,High,13.89672875,8169,1
7113,2353,12/31/2016,48249,High,6.231055876,45056,0
7114,2354,1/1/2015,83216,Medium,6.598207321,46729,1
7115,2354,1/1/2016,94618,Medium,13.70245404,33391,3
7116,2354,12/31/2016,105863,High,11.88554963,29431,1
7117,2354,12/31/2017,113125,High,6.860541355,43502,1
7118,2355,1/1/2015,83168,Low,9.620828412,34684,2
7119,2355,1/1/2016,89043,Low,7.064336292,45920,3
7120,2355,12/31/2016,100453,Low,12.81409387,40604,2
7121,2355,12/31/2017,111268,Medium,10.76626975,29290,1
7122,2356,1/1/2015,40315,Low,9.618486467,25064,2
7123,2356,1/1/2016,42853,High,6.297777712,33945,1
7124,2356,12/31/2016,45368,Medium,5.87058221,32909,2
7125,2357,1/1/2015,31811,Medium,11.45916515,8576,1
7126,2357,1/1/2016,33565,Medium,5.516735161,6424,0
7127,2357,12/31/2016,36532,High,8.841699276,47579,0
7128,2358,1/1/2015,76189,Low,9.841044591,37568,1
7129,2358,1/1/2016,87300,Medium,14.58442439,9634,1
7130,2358,12/31/2016,99834,High,14.35823704,44729,1
7131,2359,1/1/2015,81230,Medium,14.55384791,38229,0
7132,2359,1/1/2016,92292,Low,13.61874193,28547,0
7133,2359,12/31/2016,100532,High,8.928228016,5848,0
7134,2359,12/31/2017,106372,Medium,5.809207875,43804,2
7135,2360,1/1/2015,75651,Medium,7.143795116,11380,2
7136,2360,1/1/2016,84054,High,11.1079769,46348,2
7137,2360,12/31/2016,92668,Medium,10.24888278,22159,0
7138,2361,1/1/2015,44968,Low,8.353419064,47896,2
7139,2361,1/1/2016,50684,Medium,12.71157676,25132,0
7140,2362,1/1/2015,80093,Medium,5.442867178,41040,3
7141,2362,1/1/2016,84812,High,5.893070031,34944,0
7142,2363,1/1/2015,40000,Low,14.0544976,44426,3
7143,2363,1/1/2016,42525,Low,6.313889552,11234,3
7144,2363,12/31/2016,45480,Medium,6.949222144,33786,1
7145,2363,12/31/2017,49586,Low,9.030322688,35540,3
7146,2364,1/1/2015,81669,Medium,12.82383757,48619,0
7147,2364,1/1/2016,92746,High,13.56447097,12535,2
7148,2365,1/1/2015,83892,High,8.02555636,26652,2
7149,2365,1/1/2016,90494,Low,7.87036193,29906,3
7150,2365,12/31/2016,95989,Low,6.072546332,12855,0
7151,2365,12/31/2017,106168,High,10.6046729,42056,1
7152,2366,1/1/2015,53438,Low,9.168946729,34249,1
7153,2366,1/1/2016,57259,Low,7.150818516,25612,1
7154,2366,12/31/2016,64825,High,13.21466622,13941,3
7155,2366,12/31/2017,68600,Low,5.823479864,9135,3
7156,2367,1/1/2015,41732,Low,12.73783704,19076,2
7157,2367,1/1/2016,47515,High,13.85935412,23897,2
7158,2367,12/31/2016,50699,High,6.702096446,16427,2
7159,2368,1/1/2015,32855,Low,10.90987543,17807,0
7160,2368,1/1/2016,37030,Medium,12.70793059,10629,0
7161,2368,12/31/2016,41999,High,13.41999427,23215,3
7162,2368,12/31/2017,45335,High,7.944563769,23332,2
7163,2369,1/1/2015,70312,Low,11.57929407,12322,2
7164,2369,1/1/2016,80346,Low,14.27164566,48787,2
7165,2370,1/1/2015,41937,High,6.476063103,49845,1
7166,2370,1/1/2016,45492,Low,8.478967363,6390,2
7167,2371,1/1/2015,33932,Medium,11.52343771,22216,1
7168,2371,1/1/2016,35726,Low,5.28920523,29276,2
7169,2372,1/1/2015,68642,High,14.5472456,10442,0
7170,2372,1/1/2016,77292,High,12.60202295,17113,2
7171,2372,12/31/2016,87824,High,13.6274462,43279,2
7172,2372,12/31/2017,93567,Medium,6.540135721,11203,2
7173,2373,1/1/2015,70056,Medium,8.317603746,47386,0
7174,2373,1/1/2016,79603,Low,13.6289992,15900,0
7175,2373,12/31/2016,87165,Medium,9.500885942,28016,3
7176,2373,12/31/2017,99006,High,13.58539739,20037,0
7177,2374,1/1/2015,79223,High,10.56545622,43713,0
7178,2374,1/1/2016,83683,Medium,5.630575247,30636,1
7179,2374,12/31/2016,91713,Medium,9.596217918,15787,3
7180,2375,1/1/2015,79184,Medium,14.37156509,10199,0
7181,2375,1/1/2016,87039,Medium,9.920814092,26071,0
7182,2376,1/1/2015,22345,Medium,5.919157778,13358,2
7183,2376,1/1/2016,24002,Medium,7.415971334,7075,0
7184,2376,12/31/2016,26440,Low,10.1603068,23993,0
7185,2376,12/31/2017,28252,High,6.853381844,16391,3
7186,2377,1/1/2015,29351,High,7.444173513,39441,3
7187,2377,1/1/2016,33343,Medium,13.60373902,44337,1
7188,2377,12/31/2016,37843,Low,13.4986741,26077,2
7189,2378,1/1/2015,83793,High,7.853904698,47806,0
7190,2378,1/1/2016,94293,High,12.53116006,36714,3
7191,2378,12/31/2016,107920,Low,14.45252902,11346,2
7192,2379,1/1/2015,32643,Low,13.24461,13168,1
7193,2379,1/1/2016,35307,Low,8.16127108,25832,1
7194,2379,12/31/2016,38553,Medium,9.195294092,18653,2
7195,2380,1/1/2015,71645,High,11.10305967,18967,1
7196,2380,1/1/2016,78652,Medium,9.780320413,48786,1
7197,2381,1/1/2015,54080,Medium,14.18678444,8296,3
7198,2381,1/1/2016,61886,Low,14.43590446,12106,0
7199,2381,12/31/2016,70999,Medium,14.72610147,46598,1
7200,2381,12/31/2017,79943,Medium,12.59788767,28923,1
7201,2382,1/1/2015,86459,High,8.720425914,8295,3
7202,2382,1/1/2016,94985,Low,9.861799515,36682,0
7203,2383,1/1/2015,50891,High,14.44682125,30349,1
7204,2383,1/1/2016,57724,Medium,13.42685332,43169,1
7205,2384,1/1/2015,24704,High,12.7504126,36688,2
7206,2384,1/1/2016,26244,High,6.23769048,18880,0
7207,2385,1/1/2015,88048,Medium,10.95779834,40597,0
7208,2385,1/1/2016,93794,High,6.526297617,49055,0
7209,2386,1/1/2015,56690,Low,11.83248093,24088,1
7210,2386,1/1/2016,62512,High,10.27140247,20337,2
7211,2386,12/31/2016,67118,High,7.369190267,14703,3
7212,2386,12/31/2017,71697,Medium,6.82319497,7981,1
7213,2387,1/1/2015,51294,High,13.76579159,49647,3
7214,2387,1/1/2016,57461,Low,12.02376789,18925,0
7215,2387,12/31/2016,65858,Low,14.61463757,20164,0
7216,2388,1/1/2015,39117,High,8.499068878,7324,2
7217,2388,1/1/2016,44424,Medium,13.56863967,44698,2
7218,2388,12/31/2016,47480,Low,6.881347313,18562,0
7219,2388,12/31/2017,54329,High,14.42582329,31408,1
7220,2389,1/1/2015,29727,Medium,5.031888395,16871,1
7221,2389,1/1/2016,33648,Medium,13.1920264,26036,2
7222,2390,1/1/2015,44262,Medium,13.454923,48744,0
7223,2390,1/1/2016,48583,Low,9.762599985,22855,3
7224,2390,12/31/2016,55809,High,14.8752106,45732,3
7225,2390,12/31/2017,61975,Medium,11.04896093,49776,2
7226,2391,1/1/2015,56685,Low,9.585788944,38097,2
7227,2391,1/1/2016,63405,Medium,11.8567495,12042,0
7228,2391,12/31/2016,68693,Medium,8.340838345,17079,0
7229,2391,12/31/2017,78263,High,13.93179081,31801,1
7230,2392,1/1/2015,30590,High,9.183319979,8275,1
7231,2392,1/1/2016,33389,Medium,9.151992215,40049,1
7232,2393,1/1/2015,85079,High,14.11429799,30436,0
7233,2393,1/1/2016,93128,Low,9.461348402,35908,0
7234,2393,12/31/2016,106752,Low,14.62948405,23651,3
7235,2393,12/31/2017,122743,Low,14.97986521,25988,1
7236,2394,1/1/2015,56521,High,8.603992056,14632,1
7237,2394,1/1/2016,59956,Low,6.078735913,17026,0
7238,2394,12/31/2016,63552,Medium,5.999092738,13491,2
7239,2395,1/1/2015,52582,Medium,11.97279486,27096,0
7240,2395,1/1/2016,55479,Low,5.510484318,45074,1
7241,2396,1/1/2015,53468,Medium,11.67757449,43517,2
7242,2396,1/1/2016,61048,Medium,14.17688551,5646,2
7243,2396,12/31/2016,65723,Low,7.658165188,43461,1
7244,2397,1/1/2015,79176,High,7.106761105,14878,2
7245,2397,1/1/2016,88701,Low,12.03059582,32313,2
7246,2397,12/31/2016,101627,Medium,14.57273568,25094,3
7247,2397,12/31/2017,108457,Low,6.721418736,27398,2
7248,2398,1/1/2015,52621,Low,12.73049345,31666,1
7249,2398,1/1/2016,55423,Low,5.326558699,22634,1
7250,2398,12/31/2016,62585,High,12.92290036,34884,0
7251,2399,1/1/2015,22015,Medium,6.682808874,13782,0
7252,2399,1/1/2016,23466,Medium,6.595194185,6870,1
7253,2400,1/1/2015,79949,Low,10.15231931,24082,3
7254,2400,1/1/2016,86378,Low,8.042513478,41874,0
7255,2400,12/31/2016,98272,High,13.76992159,6642,3
7256,2401,1/1/2015,71727,High,7.48324902,19025,1
7257,2401,1/1/2016,75581,Low,5.373189529,16908,3
7258,2401,12/31/2016,80299,Medium,6.24269003,35758,1
7259,2402,1/1/2015,42407,Medium,10.99527574,22495,0
7260,2402,1/1/2016,47860,High,12.85929665,11639,0
7261,2402,12/31/2016,51023,Low,6.610417965,38225,1
7262,2402,12/31/2017,55817,Low,9.396335878,32898,3
7263,2403,1/1/2015,27527,Medium,13.73489934,39210,3
7264,2403,1/1/2016,28991,Low,5.319058087,37828,1
7265,2403,12/31/2016,30925,Medium,6.672148867,13035,2
7266,2404,1/1/2015,40118,Medium,10.7676184,33667,2
7267,2404,1/1/2016,44159,Low,10.07446875,33622,2
7268,2405,1/1/2015,32526,Low,6.871405393,8456,1
7269,2405,1/1/2016,34559,Low,6.251676572,6292,3
7270,2405,12/31/2016,38859,Medium,12.44379639,15634,0
7271,2405,12/31/2017,43583,Low,12.15770166,34800,3
7272,2406,1/1/2015,58721,Low,14.24411408,34711,3
7273,2406,1/1/2016,63949,Low,8.903801994,49637,0
7274,2407,1/1/2015,27377,High,12.56327013,27645,1
7275,2407,1/1/2016,29975,Medium,9.490907698,17248,2
7276,2407,12/31/2016,33606,Low,12.1159448,11864,1
7277,2407,12/31/2017,35411,High,5.372483715,40948,2
7278,2408,1/1/2015,63698,Medium,7.362256132,5122,2
7279,2408,1/1/2016,73090,Low,14.7446729,39606,1
7280,2408,12/31/2016,80614,High,10.2954065,38300,1
7281,2408,12/31/2017,85482,Low,6.039625675,40424,1
7282,2409,1/1/2015,37366,High,10.88711038,44716,1
7283,2409,1/1/2016,42588,High,13.97530623,31883,1
7284,2409,12/31/2016,46272,Low,8.650559899,7250,0
7285,2410,1/1/2015,51141,Medium,10.02345121,23800,3
7286,2410,1/1/2016,54070,Medium,5.729022685,42432,0
7287,2410,12/31/2016,61180,High,13.150413,41625,2
7288,2411,1/1/2015,28338,Low,10.35315753,13825,0
7289,2411,1/1/2016,32192,Medium,13.60056068,9563,2
7290,2412,1/1/2015,80143,Medium,9.893740103,29553,3
7291,2412,1/1/2016,90193,Low,12.54094084,23913,3
7292,2412,12/31/2016,102413,High,13.54880435,32623,1
7293,2413,1/1/2015,35148,High,5.505516454,44051,1
7294,2413,1/1/2016,39447,Medium,12.23126927,37069,0
7295,2414,1/1/2015,23578,Low,5.559043062,21160,2
7296,2414,1/1/2016,25241,Medium,7.053938867,43856,0
7297,2415,1/1/2015,54073,High,6.53585985,28539,1
7298,2415,1/1/2016,58066,Medium,7.385596835,5154,0
7299,2415,12/31/2016,61411,Medium,5.761653752,16725,1
7300,2416,1/1/2015,87888,High,11.2276247,47982,3
7301,2416,1/1/2016,93955,Low,6.903848667,49399,3
7302,2416,12/31/2016,98699,High,5.049540996,7590,2
7303,2416,12/31/2017,111977,High,13.45382587,31475,3
7304,2417,1/1/2015,29746,Low,8.978532117,30935,0
7305,2417,1/1/2016,32902,Low,10.61022245,14852,0
7306,2417,12/31/2016,36384,Low,10.58429257,12496,3
7307,2418,1/1/2015,74381,Medium,8.499132737,21553,0
7308,2418,1/1/2016,84018,High,12.95654873,37874,3
7309,2418,12/31/2016,92053,Medium,9.563604093,16111,1
7310,2418,12/31/2017,104508,Medium,13.53116261,13151,1
7311,2419,1/1/2015,76857,Low,14.95651459,32161,3
7312,2419,1/1/2016,85260,Medium,10.93435752,5590,1
7313,2419,12/31/2016,93724,Medium,9.928227869,16413,0
7314,2419,12/31/2017,105873,Medium,12.96337202,25127,2
7315,2420,1/1/2015,31245,Medium,6.694735026,16211,0
7316,2420,1/1/2016,34747,Low,11.21081713,9117,1
7317,2420,12/31/2016,36867,Medium,6.102957021,30629,3
7318,2420,12/31/2017,38844,Medium,5.36377815,38892,1
7319,2421,1/1/2015,38711,Low,5.66075952,19003,3
7320,2421,1/1/2016,43797,Low,13.1386196,13137,0
7321,2422,1/1/2015,31696,Low,11.54513322,44392,1
7322,2422,1/1/2016,34093,High,7.564313132,24668,1
7323,2422,12/31/2016,36059,High,5.768788321,9837,3
7324,2422,12/31/2017,37999,Low,5.382232115,31231,1
7325,2423,1/1/2015,47165,Low,13.63468345,49386,3
7326,2423,1/1/2016,53048,Medium,12.4737505,15174,1
7327,2424,1/1/2015,61074,Medium,6.910072653,8316,2
7328,2424,1/1/2016,69948,High,14.53054123,48943,0
7329,2424,12/31/2016,79632,High,13.84467343,43002,1
7330,2424,12/31/2017,88122,High,10.66199895,18631,3
7331,2425,1/1/2015,76203,High,14.00072856,49604,3
7332,2425,1/1/2016,85369,Medium,12.02908163,22801,3
7333,2425,12/31/2016,93592,Medium,9.63345992,34610,1
7334,2425,12/31/2017,102355,Low,9.363400157,44029,3
7335,2426,1/1/2015,81739,High,9.73042096,44725,2
7336,2426,1/1/2016,91677,Medium,12.15852167,27760,1
7337,2426,12/31/2016,98250,High,7.170555677,18723,3
7338,2427,1/1/2015,56153,Low,7.228821353,46244,3
